date,ticker,adj_close,industry,label,forward_return,split,rate_pressure_z,curve_z,vix_z,rate_sensitivity,duration_weight,rate_penalty,rbs_conditional_score,fold,predicted_up_probability,model_says_up,model_was_right
2020-08-07,BMY,48.223323822021484,Pharma,0.0,-0.040806299591304995,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.10995509165569917,0.46626240172972727,0.7288401006463436,1.4682640868314691,1,0.5321502171675654,1,0
2020-08-07,AVGO,28.704774856567383,Technology,1.0,0.0755070793057262,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.20674214444052705,0.8766859938368116,1.3703955232350948,2.1098195094202206,1,0.5656408655651736,1,1
2020-08-07,AMGN,199.97610473632812,Pharma,1.0,0.008747840814110841,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.19117921867418147,0.8106917134766112,1.2672362769364995,2.006660263121625,1,0.5602879013495721,1,1
2020-08-07,MS,42.1482048034668,Financials,0.0,-0.003574926334289019,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.3237119129354896,1.3726939946214174,2.145732586382632,2.8851565725677575,1,0.605303390188164,1,0
2020-08-07,JPM,85.26956176757812,Financials,1.0,0.005433656405449572,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.3382322398068576,1.4342671548907429,2.2419809395874477,2.981404925772573,1,0.6101426671942078,1,1
2020-08-07,MRK,64.03399658203125,Pharma,1.0,0.028511518558657523,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.15551817030673892,0.6594717398525711,1.0308561176377666,1.7702801038228921,1,0.547971022322233,1,1
2020-08-07,PFE,27.375444412231445,Pharma,0.0,-0.06553989422277484,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.17413605416815375,0.7384205098788882,1.1542652307861179,1.8936892169712434,1,0.554409713761972,1,0
2020-08-07,AMZN,158.3730010986328,Technology,0.0,-0.005562796044717766,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.13551900863731692,0.5746656884714799,0.8982911696713162,1.6377151558564418,1,0.541036763641569,1,0
2020-08-07,AXP,92.08219146728516,Financials,1.0,0.045482056808637594,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.2918481494083497,1.2375763326141547,1.9345228255030569,2.6739468116881824,1,0.5946125152363675,1,1
2020-08-07,GOOGL,74.26001739501953,Technology,1.0,0.016838293757099887,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.19200456725670126,0.8141915878940225,1.2727071208500824,2.012131107035208,1,0.5605721488416303,1,1
2020-08-07,AAPL,107.77619934082031,Technology,1.0,0.01536728073495075,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.23809313356547337,1.0096292460853977,1.5782063460457176,2.317630332230843,1,0.5763766514327187,1,1
2020-08-07,LLY,143.19911193847656,Pharma,0.0,-0.01891142569653559,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.191120471763389,0.8104425983578127,1.266846871555358,2.0062708577404837,1,0.5602676675858631,1,0
2020-08-07,JNJ,125.79149627685547,Pharma,0.0,-0.002421799029739824,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.1705475269506913,0.7232034308524272,1.130478587539644,1.8699025737247696,1,0.5531700318315588,1,0
2020-08-07,GS,181.87704467773438,Financials,0.0,-0.021914101387189744,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.26612100400675814,1.1284808789706104,1.763989792775898,2.503413778961024,1,0.5859141182662908,1,0
2020-08-07,BAC,22.59143829345703,Financials,0.0,-0.017330776855261854,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.4056987279872247,1.720357469960002,2.6891842595538082,3.4286082457389337,1,0.6323311778687115,1,0
2020-08-07,META,266.10321044921875,Technology,1.0,0.010132493546200827,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.20160253729639124,0.8548915909138813,1.3363275075406122,2.075751493725738,1,0.5638746955703987,1,1
2020-08-07,C,42.63812255859375,Financials,0.0,-0.020721231407005325,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.35364280645621843,1.4996153594145174,2.3441302696330943,3.08355425581822,1,0.6152550039777817,1,0
2020-08-07,NVDA,11.16085147857666,Technology,1.0,0.0640263980153466,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.2411455785179048,1.0225730788196292,1.5984395544660595,2.337863540651185,1,0.5774182533134492,1,1
2020-08-07,ABBV,74.21688079833984,Pharma,0.0,-0.02905716683859738,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.13684057556262988,0.5802697670035818,0.9070512093961892,1.6464751955813148,1,0.5414955078739797,1,0
2020-08-07,GILD,55.32907485961914,Pharma,0.0,-0.07512611015372461,validation,-1.5631543481578463,-0.05342741320647044,0.7928513993915961,0.1432971232239888,0.6076486302661784,0.9498485985527363,1.689272584737862,1,0.5437356886267383,1,0
2020-08-10,BAC,22.98080062866211,Financials,0.0,-0.03284268540683455,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.4058175330577305,1.724497139539745,2.7020362063455616,3.2750624463820515,1,0.6227458324349923,1,0
2020-08-10,NVDA,11.126470565795898,Technology,1.0,0.1391673916490599,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.2388127333913834,1.014820312262167,1.5900758335842322,2.1631020736207223,1,0.5666207572940742,1,1
2020-08-10,ABBV,73.78557586669922,Pharma,0.0,-0.008118725005100136,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.1362623595451429,0.5790386814783259,0.9072693983398588,1.4802956383763486,1,0.5311880820639249,1,0
2020-08-10,GILD,54.65890884399414,Pharma,0.0,-0.05838557476861683,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.14241899247933387,0.6052009219419437,0.9482618241032794,1.5212880641397692,1,0.5333278331691884,1,0
2020-08-10,BMY,48.85555648803711,Pharma,0.0,-0.044322365458592805,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.11067961262342699,0.47032634084667485,0.7369329717212033,1.3099592117576933,1,0.5222853347929948,1,0
2020-08-10,C,43.24351119995117,Financials,0.0,-0.02762017062944544,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.35388626540574825,1.5038183486463599,2.356264636596463,2.929290876632953,1,0.6055684887428382,1,0
2020-08-10,CRM,193.80703735351562,Technology,1.0,0.2701865740444038,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.23636521451838993,1.0044197283750083,1.5737796312966845,2.1468058713331746,1,0.5657815346633136,1,1
2020-08-10,AAPL,109.34268951416016,Technology,1.0,0.040740062371940944,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.23809653028983951,1.0117768503628357,1.5853071714298717,2.1583334114663617,1,0.5663752198215483,1,1
2020-08-10,MRK,63.94705581665039,Pharma,1.0,0.049067378410396545,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.15549652887977417,0.6607731244164434,1.0353353829452154,1.6083616229817053,1,0.5378687962295264,1,1
2020-08-10,AMGN,197.8823699951172,Pharma,1.0,0.037976872894066815,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.1903175475181728,0.8087429437224916,1.267182569028726,1.8402088090652158,1,0.5499272365364063,1,1
2020-08-10,META,260.7105407714844,Technology,1.0,0.040760448102139746,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.20046034665458287,0.8518441571320587,1.3347159017898111,1.9077421418263012,1,0.5534292976842446,1,1
2020-08-10,AXP,94.3666000366211,Financials,1.0,0.021255626749813405,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.292533822443569,1.2431048412853993,1.9477644888022663,2.5207907288387563,1,0.5849367546234362,1,1
2020-08-10,MSFT,197.94027709960938,Technology,1.0,0.0170505975309998,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.22723292622015567,0.9656126198474502,1.5129745363499747,2.0860007763864648,1,0.5626468976505037,1,1
2020-08-10,AMZN,157.4080047607422,Technology,1.0,0.03826038875362303,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.13484109996005755,0.5729991245608221,0.8978062910448618,1.4708325310813517,1,0.5306939543535961,1,1
2020-08-10,WFC,21.68174171447754,Financials,0.0,-0.03481784040557112,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.3823925680068705,1.6249541628732342,2.546066839465597,3.119093079502087,1,0.6150328233481802,1,0
2020-08-10,MS,42.34074401855469,Financials,1.0,0.009489996370965814,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.3232215816204292,1.3735106237084362,2.152091383608198,2.725117623644688,1,0.5952985943780612,1,1
2020-08-10,LLY,143.26466369628906,Pharma,0.0,-0.0018902985655649962,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.1910081980773876,0.8116778216337867,1.2717810958663174,1.8448073359028072,1,0.5501658623897306,1,0
2020-08-10,JPM,86.35066986083984,Financials,1.0,0.0022852664590651273,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.3381753285712338,1.4370556697978945,2.2516572288223218,2.8246834688588116,1,0.6003177749550287,1,1
2020-08-10,JNJ,125.30902099609375,Pharma,1.0,0.018011746351670688,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.17025962918555232,0.7235080290821594,1.1336318543755148,1.706658094412005,1,0.5429874663353739,1,1
2020-08-10,GOOGL,74.1832046508789,Technology,1.0,0.03367803309582573,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.1916828988127523,0.8145449217302635,1.2762734247257115,1.8492996647622015,1,0.5503989551500065,1,1
2020-08-10,PFE,27.332714080810547,Pharma,0.0,-0.05756697003966582,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.17398070774910387,0.7393205280900188,1.1584077405468556,1.7314339805833456,1,0.5442762526408195,1,0
2020-08-10,SCHW,31.32313346862793,Financials,1.0,0.036390726950472185,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.3419837878418422,1.4532394878521122,2.2770149179345673,2.850041157971057,1,0.6015927593261045,1,1
2020-08-10,AVGO,28.830717086791992,Technology,1.0,0.09979842677752959,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.20626529808369592,0.876511948243116,1.3733667427708725,1.9463929828073625,1,0.555431245216582,1,1
2020-08-10,GS,182.8463897705078,Financials,0.0,-0.02834877782489076,validation,-1.5668545597394927,-0.2081550928168413,0.7811813328533312,0.26561188059914653,1.1287016725712538,1.7685113622538609,2.3415376022903507,1,0.5757838491060097,1,0
2020-08-11,AMGN,194.95779418945312,Pharma,1.0,0.03239703918538317,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.18773607577052284,0.8028879207934904,1.0966346364500836,2.2492009959640464,1,0.5658767979569733,1,1
2020-08-11,GILD,54.33180236816406,Pharma,0.0,-0.063583129557229,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.14085190720017055,0.6023791348977319,0.8227671714762284,1.9753335309901914,1,0.5505921456420806,1,0
2020-08-11,PFE,26.905532836914062,Pharma,0.0,-0.056628665538844936,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.17100007768899875,0.7313133411772451,0.9988735902769688,2.151439949790932,1,0.5604335352185856,1,0
2020-08-11,JNJ,124.41168975830078,Pharma,1.0,0.00624478402962092,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.16860591752361037,0.7210742740754863,0.9848884307821937,2.1374547902961565,1,0.5596536303467313,1,1
2020-08-11,LLY,141.04551696777344,Pharma,0.0,-0.024545524077901115,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.18899712498636198,0.8082810301293909,1.1040008831487085,2.2565672426626717,1,0.5662863189504262,1,0
2020-08-11,CRM,188.72496032714844,Technology,1.0,0.2906921003318246,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.2328552644922697,0.9958484451466918,1.3601922127854709,2.512758572299434,1,0.580469028977851,1,1
2020-08-11,MSFT,193.31134033203125,Technology,1.0,0.012225732844617587,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.2229272769399075,0.9533895770209774,1.3021992299478313,2.454765589461794,1,0.5772692936752979,1,1
2020-08-11,C,43.97977066040039,Financials,0.0,-0.05226951818075287,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.35451931156417954,1.5161671605985279,2.0708761209376547,3.223442480451618,1,0.6190572001463563,1,0
2020-08-11,AVGO,28.537445068359375,Technology,1.0,0.10199688006287988,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.20306797324816234,0.86845760545382,1.1861938207862521,2.3387601803002154,1,0.5708495116098602,1,1
2020-08-11,SCHW,32.39813232421875,Financials,0.0,-0.008581208754151692,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.34565953880855205,1.4782767098832186,2.019122968886186,3.171689328400149,1,0.6162910785079756,1,0
2020-08-11,AMZN,154.0334930419922,Technology,1.0,0.030655671236274662,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.13120652104025807,0.5611288636997314,0.7664249660610819,1.9189913255750448,1,0.5474348029569989,1,1
2020-08-11,BMY,49.890830993652344,Pharma,0.0,-0.07666717997409811,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.11189419931522328,0.4785361613015984,0.6536146773245262,1.8061810368384892,1,0.5411018279742863,1,0
2020-08-11,AXP,95.88954162597656,Financials,0.0,-0.004745300806767161,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.2929960248867971,1.2530514886742652,1.7114962476673994,2.8640626071813626,1,0.599698704098145,1,0
2020-08-11,META,253.90037536621094,Technology,1.0,0.04669501067182136,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.1959963290572655,0.8382144160310228,1.1448857774357148,2.297452136949678,1,0.5685576241216775,1,1
2020-08-11,WFC,22.22597885131836,Financials,0.0,-0.05410744563502001,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.3842662849520813,1.6433855735502585,2.2446390016884306,3.397205361202394,1,0.6282872901273675,1,0
2020-08-11,NVDA,10.81256103515625,Technology,1.0,0.13506254127787853,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.23340150026998122,0.9981845231009677,1.3633829744494084,2.5159493339633716,1,0.5806448840956766,1,1
2020-08-11,AAPL,106.09085083007812,Technology,1.0,0.03762306246287461,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.23311037572616378,0.9969394753459309,1.3616824102027094,2.5142487697166724,1,0.5805511620216438,1,1
2020-08-11,GOOGL,73.3763427734375,Technology,1.0,0.03073890490584752,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.18951437680609534,0.8104931528467103,1.1070223389821616,2.259588698496125,1,0.5664542683906953,1,1
2020-08-11,GS,184.31350708007812,Financials,0.0,-0.0466173586430193,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.26426157860590355,1.1301633344666588,1.5436479056718015,2.6962142651857643,1,0.5905454491162749,1,0
2020-08-11,MRK,63.94705581665039,Pharma,1.0,0.032876091436925714,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.15516278965624697,0.6635822606833371,0.9063622360640404,2.0589285955780037,1,0.5552691273969758,1,1
2020-08-11,BAC,23.29228973388672,Financials,0.0,-0.059616677808833174,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.4059134037326497,1.735963465772448,2.371087688424258,3.5236540479382215,1,0.6349461782120295,1,0
2020-08-11,JPM,89.07913208007812,Financials,0.0,-0.03843169364273735,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.3401849822378625,1.4548637599519543,1.9871440946608507,3.1397104541748138,1,0.6145780776958069,1,0
2020-08-11,MS,43.34525680541992,Financials,0.0,-0.02877529361641984,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.32167287837596376,1.3756933366958466,1.879008169238961,3.031574528752924,1,0.6087647589373569,1,0
2020-08-11,ABBV,74.01718139648438,Pharma,0.0,-0.032588506202082534,validation,-1.3658626665678129,0.10144344434248768,1.0511229151714754,0.13602243068841066,0.5817249887026896,0.7945564442785865,1.9471228037925497,1,0.5490117471391086,1,0
2020-08-12,ABBV,76.28556823730469,Pharma,0.0,-0.0608315793074079,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.13953400726926402,0.5968138531162379,0.695414759268025,1.9081816663056372,1,0.5676898260002234,1,0
2020-08-12,GOOGL,74.69962310791016,Technology,1.0,0.005652827705851848,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.1890439704512323,0.8085775118295812,0.9421643495748273,2.1549312566124392,1,0.58290219440046,1,1
2020-08-12,NVDA,11.400768280029297,Technology,1.0,0.0636256153712571,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.23341995576643612,0.9983821573070727,1.163327030624349,2.3760939376619614,1,0.5964051444920536,1,1
2020-08-12,AVGO,29.38379669189453,Technology,1.0,0.07810829743939407,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.20409599491306943,0.8729579226847898,1.017181187208004,2.229948094245616,1,0.587497331997108,1,1
2020-08-12,PFE,27.290000915527344,Pharma,0.0,-0.058961393140254725,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.171745798322728,0.7345898943166808,0.8559530779146715,2.068719984952284,1,0.5776035518200459,1,0
2020-08-12,AXP,94.42233276367188,Financials,1.0,0.016522297287906884,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.2903373248187128,1.2418287191747956,1.4469939249698762,2.659760832007488,1,0.6135102177686874,1,1
2020-08-12,AAPL,109.61670684814453,Technology,0.0,-0.008937141630580459,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.23346788962060194,0.9985871796436291,1.1635659251441,2.3763328321817125,1,0.5964196552741746,1,0
2020-08-12,GILD,54.92218780517578,Pharma,0.0,-0.04735627422552302,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.14538002710117073,0.6218184071282313,0.7245503696732816,1.9373172767108937,1,0.5694933121190914,1,0
2020-08-12,GS,185.24790954589844,Financials,0.0,-0.04711061169530806,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.26368079832902674,1.127813615643049,1.3141421398421504,2.526909046879763,1,0.6055313298723956,1,0
2020-08-12,C,43.64435958862305,Financials,0.0,-0.044048797026371656,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.3516750895735258,1.5041821657737666,1.7526913513233937,2.9654582583610063,1,0.6316341326038069,1,0
2020-08-12,WFC,22.111860275268555,Financials,0.0,-0.03652200645856207,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.38490004208023065,1.6462916938608196,1.9182791015881366,3.1310460086257486,1,0.6413019453963922,1,0
2020-08-12,JPM,88.32408905029297,Financials,0.0,-0.018165877229618044,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.3382111403179239,1.4465942587777973,1.6855892217879527,2.898356128825565,1,0.6276855598682675,1,0
2020-08-12,CRM,189.34423828125,Technology,1.0,0.26207056504124804,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.23105331515676789,0.988259579099512,1.1515320794002333,2.364298986437846,1,0.5956884936381142,1,1
2020-08-12,BMY,50.29387664794922,Pharma,0.0,-0.07306747648214484,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.11322864036417908,0.48430072683610204,0.5643130962988268,1.777080003336439,1,0.5595531152900981,1,0
2020-08-12,SCHW,32.28692626953125,Financials,1.0,0.01148109885082671,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.34086472816755903,1.457944165657968,1.6988142713064516,2.911581178344064,1,0.6284651459060198,1,1
2020-08-12,LLY,142.8433380126953,Pharma,0.0,-0.024504611018395628,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.1899269715040108,0.8123542775867452,0.9465650829628279,2.15933199000044,1,0.5831721664373427,1,0
2020-08-12,MRK,65.3459701538086,Pharma,1.0,0.021770976320331537,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.15695030117792183,0.6713067002583163,0.7822147306359966,1.994981637673609,1,0.57305724538998,1,1
2020-08-12,BAC,23.12788963317871,Financials,0.0,-0.039370261861710776,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.40380383078927606,1.7271468430730776,2.0124925046977182,3.2252594117353306,1,0.6467523346167887,1,0
2020-08-12,MS,43.847530364990234,Financials,0.0,-0.038755331198316534,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.3201053253580882,1.3691521971509368,1.5953527898380833,2.8081196968756954,1,0.6223487733474945,1,0
2020-08-12,AMGN,200.83184814453125,Pharma,1.0,0.012904168423023332,validation,-1.1652121606040924,0.411025779516757,0.8017411275208552,0.1906186036884437,0.8153125217955138,0.9500120650889219,2.1627789721265342,1,0.5833835938231695,1,1
