date,ticker,adj_close,industry,label,forward_return,split,fund_earn_accel_yoy,fold,predicted_up_probability,model_says_up,model_was_right
2020-08-11,LLY,141.0454559326172,Pharma,0.0,-0.0245453183326112,validation,0.7205093399325566,1,0.5163318250224371,1,0
2020-08-11,WFC,22.225980758666992,Financials,0.0,-0.05410744099172604,validation,-0.4947721515072412,1,0.49170159931219565,0,1
2020-08-11,NVDA,10.812560081481934,Technology,1.0,0.13506272959168153,validation,0.651926156516616,1,0.5149428329236894,1,1
2020-08-11,BMY,49.89082336425781,Pharma,0.0,-0.07666703877638092,validation,0.39385883225950513,1,0.509714390418926,1,0
2020-08-11,GILD,54.3317985534668,Pharma,0.0,-0.06358299359920183,validation,-1.785316455804903,1,0.46559273779900123,0,1
2020-08-11,JNJ,124.41166687011719,Pharma,1.0,0.006244907826055801,validation,-0.8993206342743159,1,0.4835056135347992,0,0
2020-08-11,AXP,95.88954162597656,Financials,0.0,-0.004745300806767161,validation,-0.09083438662792298,1,0.49988966747301883,0,1
2020-08-11,AVGO,28.537446975708008,Technology,1.0,0.10199640538888222,validation,0.41197347814428104,1,0.5100814757373516,1,1
2020-08-11,BAC,23.292287826538086,Financials,0.0,-0.0596166008031368,validation,-0.06767747378228062,1,0.5003591160334049,1,0
2020-08-11,GOOGL,73.37635803222656,Technology,1.0,0.030738794537423342,validation,-0.32728106701333237,1,0.4950964582524662,0,0
2020-08-11,AMZN,154.0334930419922,Technology,1.0,0.030655671236274662,validation,1.2854546471100603,1,0.5277619114360739,1,1
2020-08-11,CRM,188.7249755859375,Technology,1.0,0.29069215768077705,validation,0.9376338905881726,1,0.5207274098062118,1,1
2020-08-11,SCHW,32.39813232421875,Financials,0.0,-0.008581208754151692,validation,-0.10857353508659856,1,0.49953005063955025,0,1
2020-08-12,PFE,27.28999900817871,Pharma,0.0,-0.05896132736932158,validation,-0.19669003965681323,1,0.4977437235654369,0,1
2020-08-12,C,43.64435577392578,Financials,0.0,-0.04404845125986945,validation,-0.26123267890696167,1,0.4964353276907123,0,1
2020-08-12,BAC,23.12788963317871,Financials,0.0,-0.039370261861710776,validation,-0.06767747378228062,1,0.5003591160334049,1,0
2020-08-12,MS,43.8475341796875,Financials,0.0,-0.03875532782663649,validation,0.7530141335583539,1,0.5169900468403695,1,0
2020-08-12,AVGO,29.383800506591797,Technology,1.0,0.07810809256441864,validation,0.41197347814428104,1,0.5100814757373516,1,1
2020-08-12,GILD,54.92218780517578,Pharma,0.0,-0.04735627422552302,validation,-1.785316455804903,1,0.46559273779900123,0,1
2020-08-12,GS,185.2478790283203,Financials,0.0,-0.047110372347545226,validation,-0.3848030457640838,1,0.49393048460751315,0,1
2020-08-12,AAPL,109.61671447753906,Technology,0.0,-0.008937349810498318,validation,0.14735765519300353,1,0.5047182766932858,1,0
2020-08-12,MRK,65.34596252441406,Pharma,1.0,0.021770862108299482,validation,0.02005640461207174,1,0.5021376885301125,1,1
2020-08-12,BMY,50.29386901855469,Pharma,0.0,-0.07306718417358427,validation,0.39385883225950513,1,0.509714390418926,1,0
2020-08-12,GOOGL,74.69962310791016,Technology,1.0,0.005652521302919267,validation,-0.32728106701333237,1,0.4950964582524662,0,0
2020-08-12,SCHW,32.28692626953125,Financials,1.0,0.011480862551017212,validation,-0.10857353508659856,1,0.49953005063955025,0,0
2020-08-12,AXP,94.42231750488281,Financials,1.0,0.016522461559444812,validation,-0.09083438662792298,1,0.49988966747301883,0,0
2020-08-12,ABBV,76.28555297851562,Pharma,0.0,-0.06083129144205868,validation,-2.0,1,0.46126387634588845,0,1
2020-08-12,NVDA,11.40077018737793,Technology,1.0,0.0636255210767025,validation,0.651926156516616,1,0.5149428329236894,1,1
2020-08-12,JPM,88.3240966796875,Financials,0.0,-0.018166048419530845,validation,0.17347333572956292,1,0.5052476543166882,1,0
2020-08-12,CRM,189.34425354003906,Technology,1.0,0.262070463334076,validation,0.9376338905881726,1,0.5207274098062118,1,1
2020-08-12,META,257.6275939941406,Technology,1.0,0.02585708665815134,validation,-0.03875665218119251,1,0.5009454124595883,1,1
2020-08-12,MSFT,198.833740234375,Technology,0.0,-0.02230896904925328,validation,-0.37109690588599725,1,0.49420830329376475,0,1
2020-08-12,AMGN,200.83187866210938,Pharma,1.0,0.012903786572543208,validation,-0.08872087704626336,1,0.49993251360451324,0,0
2020-08-12,JNJ,126.68882751464844,Pharma,0.0,-0.005990114756935672,validation,-0.8993206342743159,1,0.4835056135347992,0,1
2020-08-12,WFC,22.11186408996582,Financials,0.0,-0.03652234519409803,validation,-0.4947721515072412,1,0.49170159931219565,0,1
2020-08-12,LLY,142.8433074951172,Pharma,0.0,-0.024504295788045805,validation,0.7205093399325566,1,0.5163318250224371,1,0
2020-08-12,AMZN,158.11199951171875,Technology,0.0,-0.014552942725111317,validation,1.2854546471100603,1,0.5277619114360739,1,0
2020-08-13,CRM,191.82139587402344,Technology,1.0,0.2639130037394182,validation,0.9376338905881726,1,0.5207274098062118,1,1
2020-08-13,PFE,27.176084518432617,Pharma,0.0,-0.030390308318410275,validation,-0.19669003965681323,1,0.4977437235654369,0,1
2020-08-13,MRK,66.02566528320312,Pharma,1.0,0.014748820099014237,validation,0.02005640461207174,1,0.5021376885301125,1,1
2020-08-13,LLY,141.5730743408203,Pharma,0.0,-0.009703891936017728,validation,0.7205093399325566,1,0.5163318250224371,1,0
2020-08-13,MSFT,198.3679656982422,Technology,0.0,-0.013384903651416313,validation,-0.37109690588599725,1,0.49420830329376475,0,1
2020-08-13,BAC,22.79909896850586,Financials,0.0,-0.01596321482597185,validation,-0.06767747378228062,1,0.5003591160334049,1,0
2020-08-13,GS,181.9818115234375,Financials,0.0,-0.027981043671329697,validation,-0.3848030457640838,1,0.49393048460751315,0,1
2020-08-13,AXP,93.25225067138672,Financials,1.0,0.06821348600590094,validation,-0.09083438662792298,1,0.49988966747301883,0,0
2020-08-13,JPM,87.83501434326172,Financials,1.0,0.0009768333453346045,validation,0.17347333572956292,1,0.5052476543166882,1,1
2020-08-13,META,259.0253601074219,Technology,1.0,0.01856111807343841,validation,-0.03875665218119251,1,0.5009454124595883,1,1
2020-08-13,NVDA,11.403510093688965,Technology,1.0,0.1252382720157572,validation,0.651926156516616,1,0.5149428329236894,1,1
2020-08-13,GOOGL,75.16598510742188,Technology,0.0,-0.005156130292699346,validation,-0.32728106701333237,1,0.4950964582524662,0,1
2020-08-13,WFC,21.962636947631836,Financials,0.0,-0.008393323795998331,validation,-0.4947721515072412,1,0.49170159931219565,0,1
2020-08-13,C,43.268043518066406,Financials,0.0,-0.08961990425708433,validation,-0.26123267890696167,1,0.4964353276907123,0,1
2020-08-13,BMY,49.977760314941406,Pharma,0.0,-0.055977275658957826,validation,0.39385883225950513,1,0.509714390418926,1,0
2020-08-13,AMZN,158.05099487304688,Technology,0.0,-0.018364302864540827,validation,1.2854546471100603,1,0.5277619114360739,1,0
2020-08-13,AVGO,29.01213836669922,Technology,1.0,0.09950846495326049,validation,0.41197347814428104,1,0.5100814757373516,1,1
2020-08-13,MS,43.68010711669922,Financials,0.0,-0.019739263286650544,validation,0.7530141335583539,1,0.5169900468403695,1,0
2020-08-13,JNJ,125.28365325927734,Pharma,1.0,0.009036013796573261,validation,-0.8993206342743159,1,0.4835056135347992,0,0
2020-08-13,AMGN,199.78501892089844,Pharma,1.0,0.03303156904420956,validation,-0.08872087704626336,1,0.49993251360451324,0,0
2020-08-13,AAPL,111.55667877197266,Technology,1.0,0.003043094710236227,validation,0.14735765519300353,1,0.5047182766932858,1,1
2020-08-13,SCHW,32.07378005981445,Financials,1.0,0.03236032949295953,validation,-0.10857353508659856,1,0.49953005063955025,0,0
2020-08-13,GILD,54.395626068115234,Pharma,0.0,-0.016792539591361177,validation,-1.785316455804903,1,0.46559273779900123,0,1
2020-08-13,ABBV,75.62262725830078,Pharma,0.0,-0.04425460065663778,validation,-2.0,1,0.46126387634588845,0,1
2020-08-14,AVGO,28.87122917175293,Technology,1.0,0.11924239928825298,validation,0.41197347814428104,1,0.5100814757373516,1,1
2020-08-14,GS,181.61505126953125,Financials,0.0,-0.042175460859576686,validation,-0.3848030457640838,1,0.49393048460751315,0,1
2020-08-14,AMGN,200.49595642089844,Pharma,1.0,0.03604373706163688,validation,-0.08872087704626336,1,0.49993251360451324,0,0
2020-08-14,WFC,22.20842742919922,Financials,0.0,-0.01660094822809277,validation,-0.4947721515072412,1,0.49170159931219565,0,1
2020-08-14,MS,43.78055191040039,Financials,0.0,-0.03651990723205378,validation,0.7530141335583539,1,0.5169900468403695,1,0
2020-08-14,C,43.30076599121094,Financials,0.0,-0.15341013807021664,validation,-0.26123267890696167,1,0.4964353276907123,0,1
2020-08-14,AXP,93.24297332763672,Financials,1.0,0.062443997455967626,validation,-0.09083438662792298,1,0.49988966747301883,0,0
2020-08-14,BMY,49.91454315185547,Pharma,0.0,-0.057473183766382996,validation,0.39385883225950513,1,0.509714390418926,1,0
2020-08-14,GILD,54.65092849731445,Pharma,0.0,-0.023450671148458446,validation,-1.785316455804903,1,0.46559273779900123,0,1
2020-08-14,JPM,87.86934661865234,Financials,0.0,-0.030563736307340328,validation,0.17347333572956292,1,0.5052476543166882,1,0
2020-08-14,BAC,22.90292739868164,Financials,0.0,-0.03830374267242853,validation,-0.06767747378228062,1,0.5003591160334049,1,0
2020-08-14,AMZN,157.4010009765625,Technology,1.0,0.0025762372336901596,validation,1.2854546471100603,1,0.5277619114360739,1,1
2020-08-14,MRK,65.9782485961914,Pharma,1.0,0.016081243298229353,validation,0.02005640461207174,1,0.5021376885301125,1,1
2020-08-14,CRM,190.1699676513672,Technology,1.0,0.3009405696663694,validation,0.9376338905881726,1,0.5207274098062118,1,1
2020-08-14,GOOGL,74.57026672363281,Technology,1.0,0.02026411913803794,validation,-0.32728106701333237,1,0.4950964582524662,0,0
2020-08-14,MSFT,198.55807495117188,Technology,1.0,0.0018414315489587718,validation,-0.37109690588599725,1,0.49420830329376475,0,0
2020-08-14,LLY,141.2248992919922,Pharma,0.0,-6.655635167474028e-05,validation,0.7205093399325566,1,0.5163318250224371,1,0
2020-08-14,META,258.96588134765625,Technology,1.0,0.04279587743940039,validation,-0.03875665218119251,1,0.5009454124595883,1,1
2020-08-14,PFE,27.097766876220703,Pharma,0.0,-0.028901599024821034,validation,-0.19669003965681323,1,0.4977437235654369,0,1
2020-08-14,SCHW,32.481536865234375,Financials,0.0,-0.00855917433563047,validation,-0.10857353508659856,1,0.49953005063955025,0,1
2020-08-14,AAPL,111.4572525024414,Technology,1.0,0.005504306442807971,validation,0.14735765519300353,1,0.5047182766932858,1,1
2020-08-14,ABBV,75.93412780761719,Pharma,0.0,-0.04375726802747115,validation,-2.0,1,0.46126387634588845,0,1
2020-08-14,JNJ,125.48673248291016,Pharma,1.0,0.011069628352052163,validation,-0.8993206342743159,1,0.4835056135347992,0,0
2020-08-14,NVDA,11.52409553527832,Technology,1.0,0.12373623063434036,validation,0.651926156516616,1,0.5149428329236894,1,1
2020-08-17,PFE,27.304244995117188,Pharma,0.0,-0.04093875023680982,validation,-0.19669003965681323,1,0.4977437235654369,0,1
2020-08-17,BAC,22.409746170043945,Financials,0.0,-0.004697867362614239,validation,-0.06767747378228062,1,0.5003591160334049,1,0
2020-08-17,LLY,142.57984924316406,Pharma,0.0,-0.003761619749247491,validation,0.7205093399325566,1,0.5163318250224371,1,0
2020-08-17,ABBV,76.95648956298828,Pharma,0.0,-0.06818913870061005,validation,-2.0,1,0.46126387634588845,0,1
2020-08-17,META,258.8865966796875,Technology,1.0,0.009036452770866177,validation,-0.03875665218119251,1,0.5009454124595883,1,1
2020-08-17,AAPL,111.1662368774414,Technology,0.0,-0.021616960683164432,validation,0.14735765519300353,1,0.5047182766932858,1,0
2020-08-17,NVDA,12.294425010681152,Technology,1.0,0.014691227391645079,validation,0.651926156516616,1,0.5149428329236894,1,1
2020-08-17,AMGN,203.256103515625,Pharma,1.0,0.01954642856713873,validation,-0.08872087704626336,1,0.49993251360451324,0,0
2020-08-17,JNJ,126.12161254882812,Pharma,1.0,0.0026694675437897164,validation,-0.8993206342743159,1,0.4835056135347992,0,0
2020-08-17,C,42.06547164916992,Financials,0.0,-0.10501739741807792,validation,-0.26123267890696167,1,0.4964353276907123,0,1
2020-08-17,AVGO,29.091411590576172,Technology,1.0,0.11116464045567498,validation,0.41197347814428104,1,0.5100814757373516,1,1
2020-08-17,GILD,55.16952133178711,Pharma,0.0,-0.04066750106258599,validation,-1.785316455804903,1,0.46559273779900123,0,1
2020-08-17,AXP,90.58708953857422,Financials,1.0,0.08641731273799458,validation,-0.09083438662792298,1,0.49988966747301883,0,0
2020-08-17,CRM,193.3942108154297,Technology,1.0,0.2737622317570154,validation,0.9376338905881726,1,0.5207274098062118,1,1
2020-08-17,SCHW,32.083045959472656,Financials,1.0,0.03206217366211117,validation,-0.10857353508659856,1,0.49953005063955025,0,0
2020-08-17,GS,177.3359832763672,Financials,0.0,-0.005785805425296053,validation,-0.3848030457640838,1,0.49393048460751315,0,1
2020-08-17,JPM,85.55268859863281,Financials,0.0,-0.00010023576808149137,validation,0.17347333572956292,1,0.5052476543166882,1,0
2020-08-17,WFC,21.479848861694336,Financials,1.0,0.05067420542342593,validation,-0.4947721515072412,1,0.49170159931219565,0,0
2020-08-17,MS,42.92671203613281,Financials,0.0,-0.0025349729582742064,validation,0.7530141335583539,1,0.5169900468403695,1,0
2020-08-17,GOOGL,75.14566802978516,Technology,0.0,-0.002736993670638732,validation,-0.32728106701333237,1,0.4950964582524662,0,1
2020-08-17,MRK,66.98987579345703,Pharma,1.0,0.016899157302826984,validation,0.02005640461207174,1,0.5021376885301125,1,1
2020-08-17,AMZN,159.12049865722656,Technology,0.0,-0.03277704583596608,validation,1.2854546471100603,1,0.5277619114360739,1,0
2020-08-17,BMY,50.278072357177734,Pharma,0.0,-0.06554550631084222,validation,0.39385883225950513,1,0.509714390418926,1,0
2020-08-17,MSFT,199.8697967529297,Technology,0.0,-0.022514504720213102,validation,-0.37109690588599725,1,0.49420830329376475,0,1
2020-08-18,MRK,66.83182525634766,Pharma,1.0,0.0201380605291388,validation,0.02005640461207174,1,0.5021376885301125,1,1
2020-08-18,SCHW,32.38886642456055,Financials,1.0,0.02460677739608541,validation,-0.10857353508659856,1,0.49953005063955025,0,0
2020-08-18,BMY,49.81180191040039,Pharma,0.0,-0.0575916507024693,validation,0.39385883225950513,1,0.509714390418926,1,0
2020-08-18,AVGO,28.943450927734375,Technology,1.0,0.1134373362406278,validation,0.41197347814428104,1,0.5100814757373516,1,1
2020-08-18,LLY,144.06649780273438,Pharma,0.0,-0.004179931625575617,validation,0.7205093399325566,1,0.5163318250224371,1,0
2020-08-18,GOOGL,77.10529327392578,Technology,0.0,-0.04418382709080282,validation,-0.32728106701333237,1,0.4950964582524662,0,1
2020-08-18,AMZN,165.62449645996094,Technology,0.0,-0.09170143224381488,validation,1.2854546471100603,1,0.5277619114360739,1,0
2020-08-18,MS,42.6253547668457,Financials,0.0,-0.013157978342723142,validation,0.7530141335583539,1,0.5169900468403695,1,0
2020-08-18,C,41.18195724487305,Financials,0.0,-0.09555038287347173,validation,-0.26123267890696167,1,0.4964353276907123,0,1
2020-08-18,AMGN,201.9931182861328,Pharma,1.0,0.02724655364353401,validation,-0.08872087704626336,1,0.49993251360451324,0,0
2020-08-18,ABBV,76.39738464355469,Pharma,0.0,-0.06293796870203383,validation,-2.0,1,0.46126387634588845,0,1
2020-08-18,WFC,21.102397918701172,Financials,1.0,0.044509023806971415,validation,-0.4947721515072412,1,0.49170159931219565,0,0
2020-08-18,META,260.05633544921875,Technology,0.0,-0.028665229678346393,validation,-0.03875665218119251,1,0.5009454124595883,1,0
2020-08-18,AAPL,112.09258270263672,Technology,0.0,-0.04519214584556064,validation,0.14735765519300353,1,0.5047182766932858,1,0
2020-08-18,PFE,27.31136131286621,Pharma,0.0,-0.0401460463178378,validation,-0.19669003965681323,1,0.4977437235654369,0,1
2020-08-18,GILD,55.09770202636719,Pharma,0.0,-0.048342330670918976,validation,-1.785316455804903,1,0.46559273779900123,0,1
2020-08-18,GS,175.79904174804688,Financials,0.0,-0.026329539909415445,validation,-0.3848030457640838,1,0.49393048460751315,0,1
2020-08-18,MSFT,201.0198974609375,Technology,0.0,-0.03825007362965349,validation,-0.37109690588599725,1,0.49420830329376475,0,1
2020-08-18,JPM,84.36005401611328,Financials,1.0,0.0024410248451671723,validation,0.17347333572956292,1,0.5052476543166882,1,1
2020-08-18,AXP,89.76990509033203,Financials,1.0,0.08265268302641071,validation,-0.09083438662792298,1,0.49988966747301883,0,0
2020-08-18,NVDA,12.2184419631958,Technology,1.0,0.016840508071946703,validation,0.651926156516616,1,0.5149428329236894,1,1
2020-08-18,JNJ,127.05276489257812,Pharma,0.0,-0.012928374725125646,validation,-0.8993206342743159,1,0.4835056135347992,0,1
2020-08-18,BAC,22.089599609375,Financials,0.0,-0.000133490920545154,validation,-0.06767747378228062,1,0.5003591160334049,1,0
