date,ticker,adj_close,industry,label,split,dryrun_momentum_21d,fold,predicted_up_probability,model_says_up,model_was_right
2020-08-06,PFE,27.24728775024414,Pharma,0.0,validation,0.14500849693602147,1,0.47058499446955726,0,1
2020-08-06,GOOGL,74.58612823486328,Technology,1.0,validation,0.0008977838897292756,1,0.5034019948419061,1,1
2020-08-06,BMY,48.46831130981445,Pharma,0.0,validation,0.029717831825605723,1,0.4968323555496428,0,1
2020-08-07,GOOGL,74.26001739501953,Technology,1.0,validation,-0.013360481927759738,1,0.5066519275917432,1,1
2020-08-07,C,42.63812255859375,Financials,0.0,validation,0.06466783852576641,1,0.4888670517980966,0,1
2020-08-07,AXP,92.08219146728516,Financials,1.0,validation,0.09484369078182642,1,0.481994201660928,0,0
2020-08-07,GILD,55.32908248901367,Pharma,0.0,validation,-0.07174403249314798,1,0.5199506661361919,1,0
2020-08-07,MS,42.14820098876953,Financials,0.0,validation,0.06716003675260085,1,0.4882992338141337,0,1
2020-08-07,LLY,143.19912719726562,Pharma,0.0,validation,-0.08122568926689244,1,0.5221082501823973,1,0
2020-08-07,BAC,22.591445922851562,Financials,0.0,validation,0.14668459886547724,1,0.47020425471196803,0,1
2020-08-07,AVGO,28.704776763916016,Technology,1.0,validation,0.01377909991223314,1,0.5004656599307339,1,1
2020-08-07,AMGN,199.97608947753906,Pharma,1.0,validation,-0.04359060415663685,1,0.5135401793447434,1,1
2020-08-07,JPM,85.65367889404297,Financials,1.0,validation,0.08873795003857254,1,0.4833843793060225,0,0
2020-08-07,AMZN,158.3730010986328,Technology,0.0,validation,-0.004766492770721831,1,0.5046931215167144,1,0
2020-08-07,JNJ,125.79151916503906,Pharma,0.0,validation,0.04288065176743738,1,0.4938320679747846,0,1
2020-08-07,GS,181.87705993652344,Financials,0.0,validation,0.0581212828808253,1,0.49035874040013966,0,1
2020-08-07,SCHW,31.545543670654297,Financials,1.0,validation,0.01003849016163727,1,0.5013183555120639,1,1
2020-08-07,CRM,197.63088989257812,Technology,1.0,validation,0.0015442351852401615,1,0.5032546382186144,1,1
2020-08-07,NVDA,11.147858619689941,Technology,1.0,validation,0.06570547490923007,1,0.48863063500656123,0,0
2020-08-07,PFE,27.37544059753418,Pharma,0.0,validation,0.16036481043740292,1,0.46709802256429817,0,1
2020-08-07,MSFT,201.96087646484375,Technology,0.0,validation,-0.008585259803432499,1,0.5055635447275302,1,0
2020-08-07,WFC,22.006532669067383,Financials,0.0,validation,0.04713683642862865,1,0.49286201259909374,0,1
2020-08-07,AAPL,107.77618408203125,Technology,1.0,validation,0.16250558151530514,1,0.4666121631197617,0,0
2020-08-07,BMY,48.22332763671875,Pharma,0.0,validation,0.050077529824291034,1,0.4921918105483843,0,1
2020-08-07,ABBV,74.21687316894531,Pharma,0.0,validation,-0.03967615892339915,1,0.5126484660469333,1,0
2020-08-07,META,266.10321044921875,Technology,1.0,validation,0.09791423655810005,1,0.4812951924094913,0,0
2020-08-07,MRK,64.03399658203125,Pharma,1.0,validation,0.05646100973641044,1,0.4907370761579842,0,0
2020-08-10,MRK,63.94704055786133,Pharma,1.0,validation,0.054476337059876645,1,0.491189348543918,0,0
2020-08-10,SCHW,31.323139190673828,Financials,1.0,validation,-0.023596456910605856,1,0.5089847158753444,1,1
2020-08-10,AMGN,197.88235473632812,Pharma,1.0,validation,-0.043647655695935206,1,0.5135531751009024,1,1
2020-08-10,AXP,94.3666000366211,Financials,1.0,validation,0.08999244687365704,1,0.4830987291249923,0,0
2020-08-10,ABBV,73.78557586669922,Pharma,0.0,validation,-0.034312518460071995,1,0.5114264954717007,1,0
2020-08-10,GOOGL,74.1832046508789,Technology,1.0,validation,-0.02741380565842666,1,0.5098545985074533,1,1
2020-08-10,BMY,48.855552673339844,Pharma,0.0,validation,0.07644096762429298,1,0.4861849604197045,0,1
2020-08-10,JPM,86.73963928222656,Financials,1.0,validation,0.04539318131287429,1,0.49325941455861505,0,0
2020-08-10,MSFT,197.9402618408203,Technology,1.0,validation,-0.025366355029945886,1,0.5093880404812928,1,1
2020-08-10,GS,182.8463897705078,Financials,0.0,validation,0.018583268164972244,1,0.4993705161981826,0,1
2020-08-10,JNJ,125.30897521972656,Pharma,1.0,validation,0.03975558128418211,1,0.49454435356969045,0,0
2020-08-10,PFE,27.332714080810547,Pharma,0.0,validation,0.1458825886900279,1,0.47038643334234403,0,1
2020-08-10,AVGO,28.830718994140625,Technology,1.0,validation,0.024793527385748693,1,0.4979548546704218,0,0
2020-08-10,AMZN,157.4080047607422,Technology,1.0,validation,-0.01619997024536135,1,0.5072990830055646,1,1
2020-08-10,WFC,21.681739807128906,Financials,0.0,validation,-0.02624104951520112,1,0.5095873614908679,1,0
2020-08-10,META,260.7105407714844,Technology,1.0,validation,0.07316274414542456,1,0.4869317144753559,0,0
2020-08-10,MS,42.34074020385742,Financials,1.0,validation,0.02273842212925925,1,0.4984233242983706,0,0
2020-08-10,AAPL,109.34270477294922,Technology,1.0,validation,0.17734310448703816,1,0.4632464979862955,0,0
2020-08-10,CRM,193.8070526123047,Technology,1.0,validation,-0.00864843542189353,1,0.5055779442697981,1,1
2020-08-10,LLY,143.26466369628906,Pharma,0.0,validation,-0.06341845834114312,1,0.5180555362153684,1,0
2020-08-10,C,43.243492126464844,Financials,0.0,validation,0.014155928855346112,1,0.5003797591642186,1,0
2020-08-10,NVDA,11.113516807556152,Technology,1.0,validation,0.0654388129339265,1,0.48869139123113053,0,0
2020-08-10,GILD,54.65890121459961,Pharma,0.0,validation,-0.10233250659522497,1,0.5269081014684569,1,0
2020-08-10,BAC,22.98080062866211,Financials,0.0,validation,0.10574520361178696,1,0.4795128118480186,0,1
2020-08-11,SCHW,32.39814376831055,Financials,0.0,validation,0.020766452913740796,1,0.49887284533953447,0,1
2020-08-11,MS,43.34526443481445,Financials,0.0,validation,0.038246164839050634,1,0.4948883973092848,0,1
2020-08-11,JPM,89.48043060302734,Financials,0.0,validation,0.06318474640264382,1,0.489204970583403,0,1
2020-08-11,AVGO,28.537445068359375,Technology,1.0,validation,0.04085963876455412,1,0.4942927072099022,0,0
2020-08-11,C,43.979759216308594,Financials,0.0,validation,0.040314636383053104,1,0.4944169285276917,0,1
2020-08-11,GS,184.3135223388672,Financials,0.0,validation,0.010436737718293898,1,0.5012275727478772,1,0
2020-08-11,AMZN,154.0334930419922,Technology,1.0,validation,-0.007516133564351879,1,0.5053198586970498,1,1
2020-08-11,PFE,26.905532836914062,Pharma,0.0,validation,0.08376447029849166,1,0.4845169506522708,0,1
2020-08-11,ABBV,74.0172119140625,Pharma,0.0,validation,-0.04147691996394165,1,0.5130586909851157,1,0
2020-08-11,WFC,22.22597885131836,Financials,0.0,validation,0.0005588897079373822,1,0.5034792445141355,1,0
2020-08-11,AAPL,106.09085083007812,Technology,1.0,validation,0.14762298586782552,1,0.4699911078242366,0,0
2020-08-11,META,253.90036010742188,Technology,1.0,validation,0.0716736368932207,1,0.48727094110687563,0,0
2020-08-11,JNJ,124.41167449951172,Pharma,1.0,validation,0.012120077611099456,1,0.5008438451550193,1,1
2020-08-11,MSFT,193.31138610839844,Technology,1.0,validation,-0.017820075199762253,1,0.5076683146596875,1,1
2020-08-11,CRM,188.72496032714844,Technology,1.0,validation,0.019379728680336772,1,0.4991889577580382,0,0
2020-08-11,GOOGL,73.37635803222656,Technology,1.0,validation,-0.020955886656870426,1,0.5083829608112487,1,1
2020-08-11,BAC,23.292285919189453,Financials,0.0,validation,0.11285647657316633,1,0.4778946890130219,0,1
2020-08-11,AMGN,194.95777893066406,Pharma,1.0,validation,-0.06155025757370103,1,0.5176302089697244,1,1
2020-08-11,BMY,49.890830993652344,Pharma,0.0,validation,0.09316012946492114,1,0.4823774942146145,0,1
2020-08-11,AXP,95.88953399658203,Financials,0.0,validation,0.10367670271259954,1,0.4799835676876896,0,1
2020-08-11,NVDA,10.799972534179688,Technology,1.0,validation,0.07936069807463708,1,0.4855199201373331,0,0
2020-08-11,LLY,141.0454559326172,Pharma,0.0,validation,-0.0706444743363771,1,0.5197004081443076,1,0
2020-08-11,GILD,54.33179473876953,Pharma,0.0,validation,-0.11189349970637041,1,0.5290807619514994,1,0
2020-08-11,MRK,63.94704055786133,Pharma,1.0,validation,0.04602427878766924,1,0.4931155781245907,0,0
2020-08-12,GILD,54.922183990478516,Pharma,0.0,validation,-0.10817484244651676,1,0.5282358527202433,1,0
2020-08-12,MRK,65.34597778320312,Pharma,1.0,validation,0.05661318646478608,1,0.49070239834469154,0,0
2020-08-12,GOOGL,74.69963073730469,Technology,1.0,validation,-0.008955508504170151,1,0.5056479349336171,1,1
2020-08-12,ABBV,76.28556823730469,Pharma,0.0,validation,-0.03398373977456115,1,0.5113515869262681,1,0
2020-08-12,META,257.62762451171875,Technology,1.0,validation,0.08409457191325642,1,0.48444177415692447,0,0
2020-08-12,BAC,23.127891540527344,Financials,0.0,validation,0.1072908181715242,1,0.4791610798024677,0,1
2020-08-12,AVGO,29.3837947845459,Technology,1.0,validation,0.05890561950453166,1,0.4901800130270497,0,0
2020-08-12,JNJ,126.68879699707031,Pharma,0.0,validation,0.011763133173217533,1,0.5009252129144296,1,0
2020-08-12,WFC,22.11186408996582,Financials,0.0,validation,0.04303747517125833,1,0.49379632444013466,0,1
2020-08-12,MS,43.847530364990234,Financials,0.0,validation,0.04445365023714354,1,0.4934735496249362,0,1
2020-08-12,AAPL,109.6167221069336,Technology,0.0,validation,0.1664605479124417,1,0.4657147295884158,0,1
2020-08-12,AMGN,200.8318634033203,Pharma,1.0,validation,-0.04492462891345683,1,0.5138440516890365,1,1
2020-08-12,MSFT,198.83377075195312,Technology,0.0,validation,0.004031762205084055,1,0.5026876088891106,1,0
2020-08-12,AXP,94.42231750488281,Financials,1.0,validation,0.07212155396146125,1,0.4871689019451652,0,0
2020-08-12,C,43.64436340332031,Financials,0.0,validation,0.07458181072604919,1,0.48660845468292563,0,1
2020-08-12,AMZN,158.11199951171875,Technology,0.0,validation,0.025369666931897905,1,0.49782352191926993,0,1
2020-08-12,CRM,189.34426879882812,Technology,1.0,validation,0.016142751214303308,1,0.49992684900067486,0,0
2020-08-12,GS,185.24790954589844,Financials,0.0,validation,-0.008784536250816433,1,0.5056089655355682,1,0
2020-08-12,NVDA,11.38749885559082,Technology,1.0,validation,0.10246231637835423,1,0.4802599581037024,0,0
2020-08-12,SCHW,32.28692626953125,Financials,1.0,validation,0.013728983310732357,1,0.5004770843550621,1,1
2020-08-12,BMY,50.29387283325195,Pharma,0.0,validation,0.09932604120163924,1,0.4809738197141188,0,1
2020-08-12,JPM,88.72196197509766,Financials,0.0,validation,0.04816206045720328,1,0.49262835472262206,0,1
2020-08-12,LLY,142.8433380126953,Pharma,0.0,validation,-0.0691356190637562,1,0.5193569786005946,1,0
2020-08-12,PFE,27.290000915527344,Pharma,0.0,validation,0.09862663032891095,1,0.4811330264455873,0,1
2020-08-13,LLY,141.5730438232422,Pharma,0.0,validation,-0.08616861162527212,1,0.523232707459947,1,0
2020-08-13,JNJ,125.28356170654297,Pharma,1.0,validation,-0.0017540403139910676,1,0.5040064637103994,1,1
2020-08-13,GILD,54.3956184387207,Pharma,0.0,validation,-0.11050225376677847,1,0.528764678785885,1,0
2020-08-13,C,43.268043518066406,Financials,0.0,validation,0.030586709257442335,1,0.49663429723842467,0,1
2020-08-13,ABBV,75.62261962890625,Pharma,0.0,validation,-0.057723156016468935,1,0.516758825992295,1,0
2020-08-13,GOOGL,75.16598510742188,Technology,0.0,validation,-0.00015161894323423297,1,0.5036412017832685,1,0
2020-08-13,MRK,66.02568054199219,Pharma,1.0,validation,0.05161137134377425,1,0.49184224964785267,0,0
2020-08-13,MSFT,198.36798095703125,Technology,0.0,validation,0.003172434697015225,1,0.5028834926021519,1,0
2020-08-13,AAPL,111.55667114257812,Technology,1.0,validation,0.17899584600664964,1,0.46287180037682774,0,0
2020-08-13,AVGO,29.01214599609375,Technology,1.0,validation,0.04984404238601625,1,0.4922450227728151,0,0
2020-08-13,AMGN,199.78497314453125,Pharma,1.0,validation,-0.05072844191478232,1,0.5151659577920801,1,1
2020-08-13,JPM,88.23070526123047,Financials,1.0,validation,0.026471511861263064,1,0.497572353888627,0,0
2020-08-13,PFE,27.17607879638672,Pharma,0.0,validation,0.07903281176126042,1,0.4855946017817961,0,1
2020-08-13,WFC,21.962646484375,Financials,0.0,validation,-0.00895565344666227,1,0.5056479679700695,1,0
2020-08-13,BMY,49.97776412963867,Pharma,0.0,validation,0.06698177069166089,1,0.4883398486491154,0,1
2020-08-13,MS,43.680110931396484,Financials,0.0,validation,0.02324290627433445,1,0.49830832479124226,0,1
2020-08-13,AXP,93.25225830078125,Financials,1.0,validation,0.03142990569188675,1,0.49644209385190385,0,0
2020-08-13,CRM,191.82139587402344,Technology,1.0,validation,0.03748227804611903,1,0.4950625131308216,0,0
2020-08-13,BAC,22.79909896850586,Financials,0.0,validation,0.07113801649796936,1,0.48739296119405756,0,1
2020-08-13,NVDA,11.390236854553223,Technology,1.0,validation,0.11887357663298137,1,0.47652589883547686,0,0
2020-08-13,AMZN,158.05099487304688,Technology,0.0,validation,0.05056714537756357,1,0.49208022682279734,0,1
2020-08-13,META,259.0252990722656,Technology,1.0,validation,0.08748109374109148,1,0.4836705776280836,0,0
2020-08-13,SCHW,32.073787689208984,Financials,1.0,validation,-0.02430932174133027,1,0.5091471650388807,1,1
2020-08-13,GS,181.98182678222656,Financials,0.0,validation,-0.03923470746967972,1,0.5125478979467833,1,0
2020-08-14,C,43.30076599121094,Financials,0.0,validation,0.0389823552047075,1,0.494720595619732,0,1
2020-08-14,ABBV,75.93412017822266,Pharma,0.0,validation,-0.04853879531165617,1,0.5146672566224527,1,0
2020-08-14,GILD,54.65093231201172,Pharma,0.0,validation,-0.10621068300038261,1,0.5277895140826037,1,0
2020-08-14,LLY,141.22488403320312,Pharma,0.0,validation,-0.08592985137259446,1,0.5231783976037865,1,0
2020-08-14,NVDA,11.5106782913208,Technology,1.0,validation,0.1410248180832523,1,0.4714900550705075,0,0
2020-08-14,AAPL,111.4572525024414,Technology,1.0,validation,0.19262021533073037,1,0.4597846177569074,0,0
2020-08-14,CRM,190.1699676513672,Technology,1.0,validation,0.0428547676483364,1,0.4938379675461345,0,0
2020-08-14,AMZN,157.4010009765625,Technology,1.0,validation,0.0493750198370877,1,0.4923519144198149,0,0
2020-08-14,GS,181.61502075195312,Financials,0.0,validation,-0.03121105760206888,1,0.5107198423627703,1,0
2020-08-14,JNJ,125.48672485351562,Pharma,1.0,validation,-0.006767326925791961,1,0.5051491816271428,1,1
2020-08-14,GOOGL,74.57026672363281,Technology,1.0,validation,-0.006792455744474291,1,0.505154909311249,1,1
2020-08-14,MRK,65.97826385498047,Pharma,1.0,validation,0.05138552416283804,1,0.4918937194949134,0,0
2020-08-14,JPM,88.26517486572266,Financials,0.0,validation,0.0239975875309979,1,0.49813629202680065,0,1
2020-08-14,AMGN,200.49595642089844,Pharma,1.0,validation,-0.05440558008311491,1,0.5160033729373341,1,1
2020-08-14,WFC,22.208423614501953,Financials,0.0,validation,-0.0021950045692841202,1,0.5041069780200289,1,0
2020-08-14,MSFT,198.55807495117188,Technology,1.0,validation,0.024421434255916363,1,0.49803967457528653,0,0
2020-08-14,AVGO,28.87123680114746,Technology,1.0,validation,0.052932876624091296,1,0.49154108634120786,0,0
2020-08-14,BMY,49.9145393371582,Pharma,0.0,validation,0.0647337225238902,1,0.48885204052969183,0,1
2020-08-14,BAC,22.90293312072754,Financials,0.0,validation,0.1061433961457674,1,0.4794221941080857,0,1
2020-08-14,PFE,27.09777069091797,Pharma,0.0,validation,0.07955019337174418,1,0.4854767596782789,0,1
2020-08-14,AXP,93.24297332763672,Financials,1.0,validation,0.042462531530083725,1,0.4939273671648136,0,0
2020-08-14,SCHW,32.481536865234375,Financials,0.0,validation,0.009033478262415295,1,0.501547453211316,1,0
2020-08-14,MS,43.780555725097656,Financials,0.0,validation,0.000462537431883403,1,0.5035012076280527,1,0
2020-08-14,META,258.96588134765625,Technology,1.0,validation,0.08429838786241217,1,0.48439535798661876,0,0
2020-08-17,MRK,66.9898910522461,Pharma,1.0,validation,0.061224521861221515,1,0.4896516178694842,0,0
2020-08-17,LLY,142.57980346679688,Pharma,0.0,validation,-0.08249819133300917,1,0.5223977514605825,1,0
2020-08-17,AVGO,29.09140968322754,Technology,1.0,validation,0.056314414738545704,1,0.4907704820988846,0,0
2020-08-17,AMZN,159.12049865722656,Technology,0.0,validation,0.0744234648559523,1,0.4866445249229405,0,1
2020-08-17,ABBV,76.95646667480469,Pharma,0.0,validation,-0.04443120480999774,1,0.5137316576999414,1,0
2020-08-17,GILD,55.169517517089844,Pharma,0.0,validation,-0.10785672417687908,1,0.5281635660762634,1,0
2020-08-17,SCHW,32.08305740356445,Financials,1.0,validation,0.04076527555487375,1,0.4943142151801414,0,0
2020-08-17,CRM,193.39418029785156,Technology,1.0,validation,0.04771546219810019,1,0.4927301381360509,0,0
2020-08-17,AAPL,111.166259765625,Technology,0.0,validation,0.19191449369386815,1,0.45994445542336443,0,1
2020-08-17,AMGN,203.25608825683594,Pharma,1.0,validation,-0.05347918013048192,1,0.5157924070024102,1,1
2020-08-17,C,42.065467834472656,Financials,0.0,validation,0.03426380287252928,1,0.4957961259148108,0,1
2020-08-17,BMY,50.27806854248047,Pharma,0.0,validation,0.053485762097595035,1,0.49141508879187074,0,1
2020-08-17,MSFT,199.86981201171875,Technology,0.0,validation,0.036474886389613825,1,0.4952921338298923,0,1
2020-08-17,NVDA,12.280112266540527,Technology,1.0,validation,0.20933166474528586,1,0.4560021595370063,0,0
2020-08-17,BAC,22.40973472595215,Financials,0.0,validation,0.11541756547307447,1,0.4773120421094938,0,1
2020-08-17,GOOGL,75.14567565917969,Technology,0.0,validation,-0.0004018895303108394,1,0.5036982496639726,1,0
2020-08-17,META,258.8865661621094,Technology,1.0,validation,0.07903978732605754,1,0.485593012972417,0,0
2020-08-17,JNJ,126.12162780761719,Pharma,1.0,validation,-0.002410662845685252,1,0.5041561354957838,1,1
2020-08-17,AXP,90.58709716796875,Financials,1.0,validation,0.024900029918085265,1,0.4979305770744288,0,0
2020-08-17,JPM,85.93810272216797,Financials,0.0,validation,0.01579054444873096,1,0.5000071370284105,1,0
2020-08-17,MS,42.92671585083008,Financials,0.0,validation,-0.014744449074162058,1,0.5069673541825938,1,0
2020-08-17,GS,177.33602905273438,Financials,0.0,validation,-0.039449543862479564,1,0.5125968404611349,1,0
2020-08-17,WFC,21.47984504699707,Financials,1.0,validation,-0.015202519388572755,1,0.5070717539757754,1,1
2020-08-17,PFE,27.304243087768555,Pharma,0.0,validation,0.06827119798597425,1,0.48804607847267034,0,1
2020-08-18,MS,42.6253547668457,Financials,0.0,validation,-0.011285556595238222,1,0.5061790115631498,1,0
2020-08-18,JNJ,127.05281829833984,Pharma,0.0,validation,0.0032756187594495945,1,0.5028599718397857,1,0
2020-08-18,BMY,49.81178665161133,Pharma,0.0,validation,0.06004008192383492,1,0.4899215066805531,0,1
2020-08-18,WFC,21.10239601135254,Financials,1.0,validation,-0.0175444126995572,1,0.5076054900989684,1,1
2020-08-18,JPM,84.74010467529297,Financials,1.0,validation,0.010483153572481863,1,0.5012169919882019,1,1
2020-08-18,CRM,200.54055786132812,Technology,1.0,validation,0.04572260390189831,1,0.493184334145221,0,0
2020-08-18,MSFT,201.01988220214844,Technology,0.0,validation,-0.000519767633293311,1,0.503725119332156,1,0
2020-08-18,LLY,144.06651306152344,Pharma,0.0,validation,-0.07892525412240414,1,0.5215848508627707,1,0
2020-08-18,AVGO,28.943449020385742,Technology,1.0,validation,0.036294368266686305,1,0.4953332805988867,0,0
2020-08-18,SCHW,32.38887023925781,Financials,1.0,validation,0.038266009572708315,1,0.4948838740348235,0,0
2020-08-18,GOOGL,77.10528564453125,Technology,0.0,validation,-0.005154004911257393,1,0.5047814497254562,1,0
2020-08-18,GS,175.79901123046875,Financials,0.0,validation,-0.0491241973359845,1,0.5148005872829633,1,0
2020-08-18,GILD,55.097694396972656,Pharma,0.0,validation,-0.11552271405947012,1,0.5299051884152585,1,0
2020-08-18,AMZN,165.62449645996094,Technology,0.0,validation,0.03617635785919493,1,0.49536017957762557,0,1
2020-08-18,NVDA,12.204214096069336,Technology,1.0,validation,0.16649614876259067,1,0.46570665228958075,0,0
2020-08-18,AXP,89.7699203491211,Financials,1.0,validation,0.02840418793566246,1,0.4971317990654829,0,0
2020-08-18,PFE,27.31136703491211,Pharma,0.0,validation,0.061230984547214096,1,0.48965014528556233,0,1
2020-08-18,BAC,22.0896053314209,Financials,0.0,validation,0.08269737538334176,1,0.48475997288851613,0,1
2020-08-18,AMGN,201.99313354492188,Pharma,1.0,validation,-0.0683361863780586,1,0.5191750128253529,1,1
2020-08-18,META,260.0562744140625,Technology,0.0,validation,0.06894295744316947,1,0.48789303479725266,0,1
2020-08-18,MRK,66.83183288574219,Pharma,1.0,validation,0.06485343708537994,1,0.4888247643461867,0,0
2020-08-18,AAPL,112.09258270263672,Technology,0.0,validation,0.17704166937049304,1,0.46331484166489856,0,1
2020-08-18,C,41.181949615478516,Financials,0.0,validation,0.014156441197654468,1,0.5003796423722258,1,0
2020-08-18,ABBV,76.3973617553711,Pharma,0.0,validation,-0.039079920839083404,1,0.5125126353972675,1,0
2020-08-19,NVDA,12.08253002166748,Technology,1.0,validation,0.17524322188291963,1,0.46372262801004166,0,0
2020-08-19,ABBV,76.75679016113281,Pharma,0.0,validation,-0.013347078871991047,1,0.5066488728107157,1,0
2020-08-19,BAC,22.063642501831055,Financials,0.0,validation,0.0442261154224457,1,0.4935254090312855,0,1
2020-08-19,AMGN,201.14837646484375,Pharma,1.0,validation,-0.0612967097539846,1,0.5175724825724363,1,1
2020-08-19,AMZN,163.0240020751953,Technology,0.0,validation,0.03893519639960874,1,0.49473134460748014,0,1
2020-08-19,PFE,27.240163803100586,Pharma,0.0,validation,0.05298279940966211,1,0.491529709349998,0,1
2020-08-19,WFC,21.12872886657715,Financials,1.0,validation,-0.07751695001987358,1,0.5212644074085161,1,1
2020-08-19,LLY,143.2949676513672,Pharma,1.0,validation,-0.07421434228652513,1,0.5205128686980302,1,1
2020-08-19,JPM,84.93831634521484,Financials,0.0,validation,-0.008651057310883892,1,0.5055785418735831,1,0
2020-08-19,GOOGL,76.55170440673828,Technology,0.0,validation,-0.0072691341744980376,1,0.5052635597424195,1,0
2020-08-19,GS,177.2923583984375,Financials,0.0,validation,-0.042448845242968325,1,0.51328009453548,1,0
2020-08-19,SCHW,33.093170166015625,Financials,1.0,validation,0.01869822285095135,1,0.49934431150613157,0,0
2020-08-19,GILD,52.417030334472656,Pharma,1.0,validation,-0.14430831680795753,1,0.536438093886464,1,1
2020-08-19,JNJ,127.30674743652344,Pharma,0.0,validation,0.004340857204938153,1,0.5026171504762811,1,0
2020-08-19,AVGO,28.9936466217041,Technology,1.0,validation,0.047305326595386665,1,0.4928236119414901,0,0
2020-08-19,C,41.14104461669922,Financials,0.0,validation,-0.017991581128835366,1,0.5077074014088544,1,0
2020-08-19,BMY,49.859214782714844,Pharma,0.0,validation,0.05501688392637627,1,0.49106616585388657,0,1
2020-08-19,AXP,89.97421264648438,Financials,1.0,validation,0.005813506716496608,1,0.5022814576518471,1,1
2020-08-19,CRM,201.62184143066406,Technology,1.0,validation,0.07499988406734692,1,0.4865132207531855,0,0
2020-08-19,MS,43.00205612182617,Financials,0.0,validation,-0.012449841627270586,1,0.5064443762885239,1,0
2020-08-19,AAPL,112.23321533203125,Technology,0.0,validation,0.1950115812037223,1,0.45924306315947877,0,1
2020-08-19,MRK,67.20329284667969,Pharma,1.0,validation,0.07782976704677069,1,0.4858686210146151,0,0
2020-08-19,META,260.30413818359375,Technology,0.0,validation,0.08620474815972656,1,0.4839612248099382,0,1
2020-08-19,MSFT,199.80029296875,Technology,0.0,validation,0.006979196682949329,1,0.5020157352760326,1,0
2020-08-20,NVDA,12.085015296936035,Technology,1.0,validation,0.16307020885056467,1,0.4664840284429058,0,0
2020-08-20,AXP,89.81634521484375,Financials,1.0,validation,0.0018643460393730216,1,0.5031816697038815,1,1
2020-08-20,WFC,20.847827911376953,Financials,1.0,validation,-0.09186097087088252,1,0.5245273604714631,1,1
2020-08-20,AMZN,164.86849975585938,Technology,0.0,validation,0.06369863114842467,1,0.4890878821124265,0,1
2020-08-20,GS,176.27061462402344,Financials,0.0,validation,-0.020145754119675674,1,0.5081983361347462,1,0
2020-08-20,SCHW,32.0181770324707,Financials,1.0,validation,-0.0036489305935153427,1,0.5044383865466116,1,1
2020-08-20,META,266.668212890625,Technology,0.0,validation,0.12148235849011191,1,0.4759325527117978,0,1
2020-08-20,MRK,67.20329284667969,Pharma,0.0,validation,0.07933504108649214,1,0.48552576392634333,0,1
2020-08-20,JPM,83.92131042480469,Financials,0.0,validation,-0.013374923276833317,1,0.5066552190166592,1,0
2020-08-20,BAC,21.71755027770996,Financials,0.0,validation,0.03249700441009584,1,0.49619885431499683,0,1
2020-08-20,ABBV,76.03795623779297,Pharma,0.0,validation,-0.025588257838549344,1,0.509438606869829,1,0
2020-08-20,MSFT,204.4499053955078,Technology,0.0,validation,0.015814274726720257,1,0.5000017275433698,1,0
2020-08-20,JNJ,128.1786346435547,Pharma,0.0,validation,0.009399257530572136,1,0.5014640719913152,1,0
