date,ticker,adj_close,industry,label,forward_return,split,avail_date,ag_yoy,ag_2yr,mtcd_disc_rank,mtcd_disc_tilt,mfc_y10_level,mfc_y10_trend21,mfc_slope_trend21,mfc_vix_level,mtcd_macro_score,mtcd_interaction,fold,predicted_up_probability,model_says_up,model_was_right
2020-08-07,META,266.10321044921875,Technology,1.0,0.010132493546200827,validation,2020-07-31,0.1938789463788182,0.5471198679824125,0.5,0.0,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.0,1,0.5553765568097069,1,1
2020-08-07,GOOGL,74.26001739501953,Technology,1.0,0.016838293757099887,validation,2020-07-31,0.08320076545793298,0.3160625679315723,0.75,0.25,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.23342242703834173,1,0.5631319836444452,1,1
2020-08-07,MS,42.1482048034668,Financials,0.0,-0.003574926334289019,validation,2020-08-04,0.0935065400988162,0.11358698444412729,0.75,0.25,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.23342242703834173,1,0.5632734887339521,1,0
2020-08-07,LLY,143.19911193847656,Pharma,0.0,-0.01891142569653559,validation,2020-07-31,0.08536093352367957,-0.009258909516704716,0.625,0.125,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.11671121351917087,1,0.5585261413963741,1,0
2020-08-07,MSFT,201.9608917236328,Technology,0.0,-0.04391060577109995,validation,2020-07-30,0.0514908080793981,0.16404608109778707,0.875,0.375,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.3501336405575126,1,0.5673221575764008,1,0
2020-08-07,NVDA,11.16085147857666,Technology,1.0,0.0640263980153466,validation,2020-05-21,0.6585122316525212,1.0291448516579407,0.125,-0.375,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,-0.3501336405575126,1,0.5478256708193626,1,1
2020-08-07,AXP,92.08219146728516,Financials,1.0,0.045482056808637594,validation,2020-07-24,-0.04552056395904924,0.02026928340753331,1.0,0.5,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.46684485407668347,1,0.5706099347141128,1,1
2020-08-07,MRK,64.03399658203125,Pharma,1.0,0.028511518558657523,validation,2020-08-05,0.07919966652771993,0.06555738476011297,0.75,0.25,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.23342242703834173,1,0.5630770431437886,1,1
2020-08-07,CRM,197.6309051513672,Technology,1.0,0.2000495833094953,validation,2020-06-01,0.6173915666284611,1.3351913948525889,0.25,-0.25,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,-0.23342242703834173,1,0.5519159775427707,1,1
2020-08-07,JNJ,125.79149627685547,Pharma,0.0,-0.002421799029739824,validation,2020-07-24,0.021035734316677157,0.019405915103144267,0.875,0.375,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.3501336405575126,1,0.5669048556291462,1,0
2020-08-07,WFC,22.006526947021484,Financials,0.0,-0.04387689532056405,validation,2020-08-04,0.023592743637789182,0.04738309304676269,0.875,0.375,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.3501336405575126,1,0.5669398959772489,1,0
2020-08-07,SCHW,31.545555114746094,Financials,1.0,0.018213725219415222,validation,2020-08-07,0.44934333619232714,0.5292536333157682,0.125,-0.375,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,-0.3501336405575126,1,0.5449321290110825,1,1
2020-08-07,GILD,55.32907485961914,Pharma,0.0,-0.07512611015372461,validation,2020-08-06,-0.11510836892896692,-0.14415117435544333,1.0,0.5,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.46684485407668347,1,0.5696580380814226,1,0
2020-08-07,JPM,85.26956176757812,Financials,1.0,0.005433656405449572,validation,2020-08-03,0.178096260182395,0.24056099303102263,0.375,-0.125,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,-0.11671121351917087,1,0.5505063782623648,1,1
2020-08-07,BAC,22.59143829345703,Financials,0.0,-0.017330776855261854,validation,2020-07-31,0.14432870930743125,0.19637120527824692,0.5,0.0,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.0,1,0.5546935286084773,1,0
2020-08-07,AMGN,199.97610473632812,Pharma,1.0,0.008747840814110841,validation,2020-07-29,0.09495898809223058,-0.03949234678801494,0.5,0.0,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.0,1,0.5540127832008818,1,1
2020-08-07,AMZN,158.3730010986328,Technology,0.0,-0.005562796044717766,validation,2020-07-31,0.3499485239167812,0.9262788963460105,0.375,-0.125,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,-0.11671121351917087,1,0.5528787035165366,1,0
2020-08-07,GS,181.87704467773438,Financials,0.0,-0.021914101387189744,validation,2020-08-07,0.20808485103761964,0.17851663724305955,0.25,-0.25,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,-0.23342242703834173,1,0.5462597804378108,1,0
2020-08-07,AVGO,28.704774856567383,Technology,1.0,0.0755070793057262,validation,2020-06-12,0.14992385357324167,0.4844182321246542,0.625,0.125,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,0.11671121351917087,1,0.5594144960154803,1,1
2020-08-07,BMY,48.223323822021484,Pharma,0.0,-0.040806299591304995,validation,2020-08-06,1.32177365262948,2.9237768450721484,0.25,-0.25,0.55,-0.12,-0.06999999999999995,22.65,0.9336897081533669,-0.23342242703834173,1,0.5616176396796861,1,0
2020-08-10,AAPL,109.34268951416016,Technology,1.0,0.040740062371940944,validation,2020-07-31,-0.015190588352123724,-0.09121785124156279,1.0,0.5,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.46578434247839423,1,0.5838781082465425,1,1
2020-08-10,PFE,27.332714080810547,Pharma,0.0,-0.05756697003966582,validation,2020-08-06,0.13914941837015604,0.07851860831615953,0.375,-0.125,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,-0.11644608561959856,1,0.5629541313058767,1,0
2020-08-10,LLY,143.26466369628906,Pharma,0.0,-0.0018902985655649962,validation,2020-07-31,0.08536093352367957,-0.009258909516704716,0.625,0.125,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.11644608561959856,1,0.5714636210465006,1,0
2020-08-10,GS,182.8463897705078,Financials,0.0,-0.02834877782489076,validation,2020-08-07,0.20808485103761964,0.17851663724305955,0.25,-0.25,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,-0.23289217123919712,1,0.559263589346142,1,0
2020-08-10,MS,42.34074401855469,Financials,1.0,0.009489996370965814,validation,2020-08-04,0.0935065400988162,0.11358698444412729,0.75,0.25,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.23289217123919712,1,0.5761805481651027,1,1
2020-08-10,AVGO,28.830717086791992,Technology,1.0,0.09979842677752959,validation,2020-06-12,0.14992385357324167,0.4844182321246542,0.625,0.125,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.11644608561959856,1,0.5723458756022856,1,1
2020-08-10,AXP,94.3666000366211,Financials,1.0,0.021255626749813405,validation,2020-07-24,-0.04552056395904924,0.02026928340753331,1.0,0.5,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.46578434247839423,1,0.5834667472211664,1,1
2020-08-10,MRK,63.94705581665039,Pharma,1.0,0.049067378410396545,validation,2020-08-05,0.07919966652771993,0.06555738476011297,0.75,0.25,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.23289217123919712,1,0.5759855379456563,1,1
2020-08-10,C,43.24351119995117,Financials,0.0,-0.02762017062944544,validation,2020-08-05,0.122968415059455,0.16753401863900352,0.625,0.125,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.11644608561959856,1,0.5719775842072162,1,0
2020-08-10,AMZN,157.4080047607422,Technology,1.0,0.03826038875362303,validation,2020-07-31,0.3499485239167812,0.9262788963460105,0.375,-0.125,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,-0.11644608561959856,1,0.5658467353123747,1,1
2020-08-10,JPM,86.35066986083984,Financials,1.0,0.0022852664590651273,validation,2020-08-03,0.178096260182395,0.24056099303102263,0.375,-0.125,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,-0.11644608561959856,1,0.5634888919447806,1,1
2020-08-10,JNJ,125.30902099609375,Pharma,1.0,0.018011746351670688,validation,2020-07-24,0.021035734316677157,0.019405915103144267,0.875,0.375,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.34933825685879566,1,0.5797877834204163,1,1
2020-08-10,CRM,193.80703735351562,Technology,1.0,0.2701865740444038,validation,2020-06-01,0.6173915666284611,1.3351913948525889,0.25,-0.25,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,-0.23289217123919712,1,0.5648868038629292,1,1
2020-08-10,ABBV,73.78557586669922,Pharma,0.0,-0.008118725005100136,validation,2020-08-04,1.6168142522137834,1.4258204766308138,0.125,-0.375,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,-0.34933825685879566,1,0.5739456299120509,1,0
2020-08-10,MSFT,197.94027709960938,Technology,1.0,0.0170505975309998,validation,2020-07-30,0.0514908080793981,0.16404608109778707,0.875,0.375,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.34933825685879566,1,0.5802018642691804,1,1
2020-08-10,SCHW,31.32313346862793,Financials,1.0,0.036390726950472185,validation,2020-08-07,0.44934333619232714,0.5292536333157682,0.125,-0.375,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,-0.34933825685879566,1,0.5579400319557293,1,1
2020-08-10,META,260.7105407714844,Technology,1.0,0.040760448102139746,validation,2020-07-31,0.1938789463788182,0.5471198679824125,0.5,0.0,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.0,1,0.5683318535725004,1,1
2020-08-10,BAC,22.98080062866211,Financials,0.0,-0.03284268540683455,validation,2020-07-31,0.14432870930743125,0.19637120527824692,0.5,0.0,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.0,1,0.5676532341305419,1,0
2020-08-10,GOOGL,74.1832046508789,Technology,1.0,0.03367803309582573,validation,2020-07-31,0.08320076545793298,0.3160625679315723,0.75,0.25,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.23289217123919712,1,0.576040077417006,1,1
2020-08-10,AMGN,197.8823699951172,Pharma,1.0,0.037976872894066815,validation,2020-07-29,0.09495898809223058,-0.03949234678801494,0.5,0.0,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.0,1,0.5669768343509958,1,1
2020-08-10,NVDA,11.126470565795898,Technology,1.0,0.1391673916490599,validation,2020-05-21,0.6585122316525212,1.0291448516579407,0.125,-0.375,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,-0.34933825685879566,1,0.5608175229372402,1,1
2020-08-10,GILD,54.65890884399414,Pharma,0.0,-0.05838557476861683,validation,2020-08-06,-0.11510836892896692,-0.14415117435544333,1.0,0.5,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.46578434247839423,1,0.5825224994881829,1,0
2020-08-10,WFC,21.68174171447754,Financials,0.0,-0.03481784040557112,validation,2020-08-04,0.023592743637789182,0.04738309304676269,0.875,0.375,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,0.34933825685879566,1,0.579822553994114,1,0
2020-08-10,BMY,48.85555648803711,Pharma,0.0,-0.044322365458592805,validation,2020-08-06,1.32177365262948,2.9237768450721484,0.25,-0.25,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,-0.23289217123919712,1,0.574524128198477,1,0
2020-08-11,WFC,22.22597885131836,Financials,0.0,-0.05410744563502001,validation,2020-08-04,0.023592743637789182,0.04738309304676269,0.875,0.375,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.3322838640130087,1,0.5718767586501269,1,0
2020-08-11,BAC,23.29228973388672,Financials,0.0,-0.059616677808833174,validation,2020-07-31,0.14432870930743125,0.19637120527824692,0.5,0.0,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.0,1,0.5594487033574801,1,0
2020-08-11,AMZN,154.0334930419922,Technology,1.0,0.030655671236274662,validation,2020-07-31,0.3499485239167812,0.9262788963460105,0.375,-0.125,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,-0.11076128800433624,1,0.5575667825100186,1,1
2020-08-11,PFE,26.905532836914062,Pharma,0.0,-0.056628665538844936,validation,2020-08-06,0.13914941837015604,0.07851860831615953,0.375,-0.125,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,-0.11076128800433624,1,0.5546624296622581,1,0
2020-08-11,CRM,188.72496032714844,Technology,1.0,0.2906921003318246,validation,2020-06-01,0.6173915666284611,1.3351913948525889,0.25,-0.25,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,-0.22152257600867248,1,0.5565350012372474,1,1
2020-08-11,MRK,63.94705581665039,Pharma,1.0,0.032876091436925714,validation,2020-08-05,0.07919966652771993,0.06555738476011297,0.75,0.25,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.22152257600867248,1,0.5679537442506957,1,1
2020-08-11,GILD,54.33180236816406,Pharma,0.0,-0.063583129557229,validation,2020-08-06,-0.11510836892896692,-0.14415117435544333,1.0,0.5,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.44304515201734496,1,0.5746575378397089,1,0
2020-08-11,AVGO,28.537445068359375,Technology,1.0,0.10199688006287988,validation,2020-06-12,0.14992385357324167,0.4844182321246542,0.625,0.125,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.11076128800433624,1,0.5642296581907233,1,1
2020-08-11,SCHW,32.39813232421875,Financials,0.0,-0.008581208754151692,validation,2020-08-07,0.44934333619232714,0.5292536333157682,0.125,-0.375,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,-0.3322838640130087,1,0.5494931205375534,1,0
2020-08-11,GS,184.31350708007812,Financials,0.0,-0.0466173586430193,validation,2020-08-07,0.20808485103761964,0.17851663724305955,0.25,-0.25,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,-0.22152257600867248,1,0.5508896648681452,1,0
2020-08-11,LLY,141.04551696777344,Pharma,0.0,-0.024545524077901115,validation,2020-07-31,0.08536093352367957,-0.009258909516704716,0.625,0.125,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.11076128800433624,1,0.5633434340783968,1,0
2020-08-11,JPM,89.07913208007812,Financials,0.0,-0.03843169364273735,validation,2020-08-03,0.178096260182395,0.24056099303102263,0.375,-0.125,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,-0.11076128800433624,1,0.5551993196630717,1,0
2020-08-11,AAPL,106.09085083007812,Technology,1.0,0.03762306246287461,validation,2020-07-31,-0.015190588352123724,-0.09121785124156279,1.0,0.5,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.44304515201734496,1,0.5760200973399923,1,1
2020-08-11,BMY,49.890830993652344,Pharma,0.0,-0.07666717997409811,validation,2020-08-06,1.32177365262948,2.9237768450721484,0.25,-0.25,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,-0.22152257600867248,1,0.5662152577125165,1,0
2020-08-11,AXP,95.88954162597656,Financials,0.0,-0.004745300806767161,validation,2020-07-24,-0.04552056395904924,0.02026928340753331,1.0,0.5,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.44304515201734496,1,0.575606614477215,1,0
2020-08-11,C,43.97977066040039,Financials,0.0,-0.05226951818075287,validation,2020-08-05,0.122968415059455,0.16753401863900352,0.625,0.125,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.11076128800433624,1,0.5638597034254473,1,0
2020-08-11,GOOGL,73.3763427734375,Technology,1.0,0.03073890490584752,validation,2020-07-31,0.08320076545793298,0.3160625679315723,0.75,0.25,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.22152257600867248,1,0.5680085419931722,1,1
2020-08-11,MSFT,193.31134033203125,Technology,1.0,0.012225732844617587,validation,2020-07-30,0.0514908080793981,0.16404608109778707,0.875,0.375,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.3322838640130087,1,0.5722579503102266,1,1
2020-08-11,MS,43.34525680541992,Financials,0.0,-0.02877529361641984,validation,2020-08-04,0.0935065400988162,0.11358698444412729,0.75,0.25,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.22152257600867248,1,0.5681496788442508,1,0
2020-08-11,AMGN,194.95779418945312,Pharma,1.0,0.03239703918538317,validation,2020-07-29,0.09495898809223058,-0.03949234678801494,0.5,0.0,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.0,1,0.5587694448892423,1,1
2020-08-11,JNJ,124.41168975830078,Pharma,1.0,0.00624478402962092,validation,2020-07-24,0.021035734316677157,0.019405915103144267,0.875,0.375,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.3322838640130087,1,0.5718418160857327,1,1
2020-08-11,ABBV,74.01718139648438,Pharma,0.0,-0.032588506202082534,validation,2020-08-04,1.6168142522137834,1.4258204766308138,0.125,-0.375,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,-0.3322838640130087,1,0.5655664188220748,1,0
2020-08-11,META,253.90037536621094,Technology,1.0,0.04669501067182136,validation,2020-07-31,0.1938789463788182,0.5471198679824125,0.5,0.0,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,0.0,1,0.5601302217402224,1,1
2020-08-11,NVDA,10.81256103515625,Technology,1.0,0.13506254127787853,validation,2020-05-21,0.6585122316525212,1.0291448516579407,0.125,-0.375,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,-0.3322838640130087,1,0.5523814833682322,1,1
2020-08-12,JPM,88.32408905029297,Financials,0.0,-0.018165877229618044,validation,2020-08-03,0.178096260182395,0.24056099303102263,0.375,-0.125,0.64,0.0,0.0,24.03,0.9377642447922683,-0.11722053059903353,1,0.5742540823904011,1,0
2020-08-12,AXP,94.42233276367188,Financials,1.0,0.016522297287906884,validation,2020-07-24,-0.04552056395904924,0.02026928340753331,1.0,0.5,0.64,0.0,0.0,24.03,0.9377642447922683,0.46888212239613414,1,0.5940489697048066,1,1
2020-08-12,ABBV,76.28556823730469,Pharma,0.0,-0.0608315793074079,validation,2020-08-04,1.6168142522137834,1.4258204766308138,0.125,-0.375,0.64,0.0,0.0,24.03,0.9377642447922683,-0.3516615917971006,1,0.5846612268664537,1,0
2020-08-12,CRM,189.34423828125,Technology,1.0,0.26207056504124804,validation,2020-06-01,0.6173915666284611,1.3351913948525889,0.25,-0.25,0.64,0.0,0.0,24.03,0.9377642447922683,-0.23444106119806707,1,0.5756526358928017,1,1
2020-08-12,BAC,23.12788963317871,Financials,0.0,-0.039370261861710776,validation,2020-07-31,0.14432870930743125,0.19637120527824692,0.5,0.0,0.64,0.0,0.0,24.03,0.9377642447922683,0.0,1,0.578383427383364,1,0
2020-08-12,JNJ,126.68877410888672,Pharma,0.0,-0.0059893344019045225,validation,2020-07-24,0.021035734316677157,0.019405915103144267,0.875,0.375,0.64,0.0,0.0,24.03,0.9377642447922683,0.3516615917971006,1,0.5904069194704112,1,0
2020-08-12,SCHW,32.28692626953125,Financials,1.0,0.01148109885082671,validation,2020-08-07,0.44934333619232714,0.5292536333157682,0.125,-0.375,0.64,0.0,0.0,24.03,0.9377642447922683,-0.3516615917971006,1,0.5687557165773467,1,1
