date,ticker,adj_close,industry,label,forward_return,split,irs_duration_weight,irs_rate_pressure_z,irs_rate_penalty,irs_curve_z,irs_vix_z,irs_conditional_score,fold,predicted_up_probability,model_says_up,model_was_right
2020-08-06,META,262.9706726074219,Technology,1.0,0.0657799103008081,validation,1.0,-3.4668686214952475,3.4668686214952475,-0.8479086042355962,0.8544219388392283,3.47338195609888,1,0.656436810147938,1,1
2020-08-06,AVGO,28.989240646362305,Technology,1.0,0.10265535018068306,validation,1.0,-3.4668686214952475,3.4668686214952475,-0.8479086042355962,0.8544219388392283,3.47338195609888,1,0.656436810147938,1,1
2020-08-06,CRM,204.25625610351562,Technology,1.0,0.2257568239622212,validation,1.0,-3.4668686214952475,3.4668686214952475,-0.8479086042355962,0.8544219388392283,3.47338195609888,1,0.656436810147938,1,1
2020-08-06,AAPL,110.28357696533203,Technology,1.0,0.06387549741132692,validation,1.0,-3.4668686214952475,3.4668686214952475,-0.8479086042355962,0.8544219388392283,3.47338195609888,1,0.656436810147938,1,1
2020-08-06,GOOGL,74.58612060546875,Technology,1.0,0.05067290279447367,validation,1.0,-3.4668686214952475,3.4668686214952475,-0.8479086042355962,0.8544219388392283,3.47338195609888,1,0.656436810147938,1,1
2020-08-06,ABBV,73.93732452392578,Pharma,0.0,-0.007561876535749801,validation,0.3,-3.4668686214952475,1.0400605864485741,-0.8479086042355962,0.8544219388392283,1.0465739210522063,1,0.445767061811002,0,1
2020-08-06,AXP,89.07345581054688,Financials,1.0,0.101647224042821,validation,0.55,-3.4668686214952475,1.9067777418223864,-0.8479086042355962,0.8544219388392283,1.9132910764260185,1,0.5227909839094239,1,1
2020-08-06,C,41.63188171386719,Financials,1.0,0.03203009690340841,validation,0.55,-3.4668686214952475,1.9067777418223864,-0.8479086042355962,0.8544219388392283,1.9132910764260185,1,0.5227909839094239,1,1
2020-08-06,LLY,143.15234375,Pharma,0.0,-0.008074288140911934,validation,0.3,-3.4668686214952475,1.0400605864485741,-0.8479086042355962,0.8544219388392283,1.0465739210522063,1,0.445767061811002,0,1
2020-08-07,JNJ,125.79149627685547,Pharma,0.0,-0.002421799029739824,validation,0.3,-3.0701553118420946,0.9210465935526283,-0.847506299651814,0.7944691094108021,0.8680094033116164,1,0.44838147554597346,0,1
2020-08-07,LLY,143.19911193847656,Pharma,0.0,-0.01891142569653559,validation,0.3,-3.0701553118420946,0.9210465935526283,-0.847506299651814,0.7944691094108021,0.8680094033116164,1,0.44838147554597346,0,1
2020-08-07,JPM,85.26956176757812,Financials,1.0,0.005433656405449572,validation,0.55,-3.0701553118420946,1.6885854215131522,-0.847506299651814,0.7944691094108021,1.63554823127214,1,0.5209629020695625,1,1
2020-08-07,MSFT,201.9608917236328,Technology,0.0,-0.04391060577109995,validation,1.0,-3.0701553118420946,3.0701553118420946,-0.847506299651814,0.7944691094108021,3.0171181216010825,1,0.6474626296500365,1,0
2020-08-07,AAPL,107.77619934082031,Technology,1.0,0.01536728073495075,validation,1.0,-3.0701553118420946,3.0701553118420946,-0.847506299651814,0.7944691094108021,3.0171181216010825,1,0.6474626296500365,1,1
2020-08-07,BAC,22.59143829345703,Financials,0.0,-0.017330776855261854,validation,0.55,-3.0701553118420946,1.6885854215131522,-0.847506299651814,0.7944691094108021,1.63554823127214,1,0.5209629020695625,1,0
2020-08-07,GOOGL,74.26001739501953,Technology,1.0,0.016838293757099887,validation,1.0,-3.0701553118420946,3.0701553118420946,-0.847506299651814,0.7944691094108021,3.0171181216010825,1,0.6474626296500365,1,1
2020-08-07,C,42.63812255859375,Financials,0.0,-0.020721231407005325,validation,0.55,-3.0701553118420946,1.6885854215131522,-0.847506299651814,0.7944691094108021,1.63554823127214,1,0.5209629020695625,1,0
2020-08-07,AMZN,158.3730010986328,Technology,0.0,-0.005562796044717766,validation,1.0,-3.0701553118420946,3.0701553118420946,-0.847506299651814,0.7944691094108021,3.0171181216010825,1,0.6474626296500365,1,0
2020-08-07,BMY,48.223323822021484,Pharma,0.0,-0.040806299591304995,validation,0.3,-3.0701553118420946,0.9210465935526283,-0.847506299651814,0.7944691094108021,0.8680094033116164,1,0.44838147554597346,0,1
2020-08-07,META,266.10321044921875,Technology,1.0,0.010132493546200827,validation,1.0,-3.0701553118420946,3.0701553118420946,-0.847506299651814,0.7944691094108021,3.0171181216010825,1,0.6474626296500365,1,1
2020-08-07,AMGN,199.97610473632812,Pharma,1.0,0.008747840814110841,validation,0.3,-3.0701553118420946,0.9210465935526283,-0.847506299651814,0.7944691094108021,0.8680094033116164,1,0.44838147554597346,0,0
2020-08-07,SCHW,31.545555114746094,Financials,1.0,0.018213725219415222,validation,0.55,-3.0701553118420946,1.6885854215131522,-0.847506299651814,0.7944691094108021,1.63554823127214,1,0.5209629020695625,1,1
2020-08-07,AVGO,28.704774856567383,Technology,1.0,0.0755070793057262,validation,1.0,-3.0701553118420946,3.0701553118420946,-0.847506299651814,0.7944691094108021,3.0171181216010825,1,0.6474626296500365,1,1
2020-08-07,NVDA,11.16085147857666,Technology,1.0,0.0640263980153466,validation,1.0,-3.0701553118420946,3.0701553118420946,-0.847506299651814,0.7944691094108021,3.0171181216010825,1,0.6474626296500365,1,1
2020-08-07,AXP,92.08219146728516,Financials,1.0,0.045482056808637594,validation,0.55,-3.0701553118420946,1.6885854215131522,-0.847506299651814,0.7944691094108021,1.63554823127214,1,0.5209629020695625,1,1
2020-08-07,MRK,64.03399658203125,Pharma,1.0,0.028511518558657523,validation,0.3,-3.0701553118420946,0.9210465935526283,-0.847506299651814,0.7944691094108021,0.8680094033116164,1,0.44838147554597346,0,0
2020-08-07,PFE,27.375444412231445,Pharma,0.0,-0.06553989422277484,validation,0.3,-3.0701553118420946,0.9210465935526283,-0.847506299651814,0.7944691094108021,0.8680094033116164,1,0.44838147554597346,0,1
2020-08-07,WFC,22.006526947021484,Financials,0.0,-0.04387689532056405,validation,0.55,-3.0701553118420946,1.6885854215131522,-0.847506299651814,0.7944691094108021,1.63554823127214,1,0.5209629020695625,1,0
2020-08-07,CRM,197.6309051513672,Technology,1.0,0.2000495833094953,validation,1.0,-3.0701553118420946,3.0701553118420946,-0.847506299651814,0.7944691094108021,3.0171181216010825,1,0.6474626296500365,1,1
2020-08-07,ABBV,74.21688079833984,Pharma,0.0,-0.02905716683859738,validation,0.3,-3.0701553118420946,0.9210465935526283,-0.847506299651814,0.7944691094108021,0.8680094033116164,1,0.44838147554597346,0,1
2020-08-07,GS,181.87704467773438,Financials,0.0,-0.021914101387189744,validation,0.55,-3.0701553118420946,1.6885854215131522,-0.847506299651814,0.7944691094108021,1.63554823127214,1,0.5209629020695625,1,0
2020-08-07,MS,42.1482048034668,Financials,0.0,-0.003574926334289019,validation,0.55,-3.0701553118420946,1.6885854215131522,-0.847506299651814,0.7944691094108021,1.63554823127214,1,0.5209629020695625,1,0
2020-08-07,GILD,55.32907485961914,Pharma,0.0,-0.07512611015372461,validation,0.3,-3.0701553118420946,0.9210465935526283,-0.847506299651814,0.7944691094108021,0.8680094033116164,1,0.44838147554597346,0,1
2020-08-10,AAPL,109.34268951416016,Technology,1.0,0.040740062371940944,validation,1.0,-3.0780747273062383,3.0780747273062383,-0.8334700703635101,0.7832836478808006,3.027888304823529,1,0.648272487114798,1,1
2020-08-10,NVDA,11.126470565795898,Technology,1.0,0.1391673916490599,validation,1.0,-3.0780747273062383,3.0780747273062383,-0.8334700703635101,0.7832836478808006,3.027888304823529,1,0.648272487114798,1,1
2020-08-10,GOOGL,74.1832046508789,Technology,1.0,0.03367803309582573,validation,1.0,-3.0780747273062383,3.0780747273062383,-0.8334700703635101,0.7832836478808006,3.027888304823529,1,0.648272487114798,1,1
2020-08-10,GS,182.8463897705078,Financials,0.0,-0.02834877782489076,validation,0.55,-3.0780747273062383,1.6929411000184311,-0.8334700703635101,0.7832836478808006,1.6427546775357218,1,0.5216882344653211,1,0
2020-08-10,GILD,54.65890884399414,Pharma,0.0,-0.05838557476861683,validation,0.3,-3.0780747273062383,0.9234224181918714,-0.8334700703635101,0.7832836478808006,0.873235995709162,1,0.44901207503882795,0,1
2020-08-10,BAC,22.98080062866211,Financials,0.0,-0.03284268540683455,validation,0.55,-3.0780747273062383,1.6929411000184311,-0.8334700703635101,0.7832836478808006,1.6427546775357218,1,0.5216882344653211,1,0
2020-08-10,WFC,21.68174171447754,Financials,0.0,-0.03481784040557112,validation,0.55,-3.0780747273062383,1.6929411000184311,-0.8334700703635101,0.7832836478808006,1.6427546775357218,1,0.5216882344653211,1,0
2020-08-10,JPM,86.35066986083984,Financials,1.0,0.0022852664590651273,validation,0.55,-3.0780747273062383,1.6929411000184311,-0.8334700703635101,0.7832836478808006,1.6427546775357218,1,0.5216882344653211,1,1
2020-08-10,AXP,94.3666000366211,Financials,1.0,0.021255626749813405,validation,0.55,-3.0780747273062383,1.6929411000184311,-0.8334700703635101,0.7832836478808006,1.6427546775357218,1,0.5216882344653211,1,1
2020-08-10,BMY,48.85555648803711,Pharma,0.0,-0.044322365458592805,validation,0.3,-3.0780747273062383,0.9234224181918714,-0.8334700703635101,0.7832836478808006,0.873235995709162,1,0.44901207503882795,0,1
2020-08-10,CRM,193.80703735351562,Technology,1.0,0.2701865740444038,validation,1.0,-3.0780747273062383,3.0780747273062383,-0.8334700703635101,0.7832836478808006,3.027888304823529,1,0.648272487114798,1,1
2020-08-10,META,260.7105407714844,Technology,1.0,0.040760448102139746,validation,1.0,-3.0780747273062383,3.0780747273062383,-0.8334700703635101,0.7832836478808006,3.027888304823529,1,0.648272487114798,1,1
2020-08-10,MS,42.34074401855469,Financials,1.0,0.009489996370965814,validation,0.55,-3.0780747273062383,1.6929411000184311,-0.8334700703635101,0.7832836478808006,1.6427546775357218,1,0.5216882344653211,1,1
2020-08-10,AMGN,197.8823699951172,Pharma,1.0,0.037976872894066815,validation,0.3,-3.0780747273062383,0.9234224181918714,-0.8334700703635101,0.7832836478808006,0.873235995709162,1,0.44901207503882795,0,0
2020-08-10,PFE,27.332714080810547,Pharma,0.0,-0.05756697003966582,validation,0.3,-3.0780747273062383,0.9234224181918714,-0.8334700703635101,0.7832836478808006,0.873235995709162,1,0.44901207503882795,0,1
2020-08-10,AVGO,28.830717086791992,Technology,1.0,0.09979842677752959,validation,1.0,-3.0780747273062383,3.0780747273062383,-0.8334700703635101,0.7832836478808006,3.027888304823529,1,0.648272487114798,1,1
2020-08-10,AMZN,157.4080047607422,Technology,1.0,0.03826038875362303,validation,1.0,-3.0780747273062383,3.0780747273062383,-0.8334700703635101,0.7832836478808006,3.027888304823529,1,0.648272487114798,1,1
2020-08-10,SCHW,31.32313346862793,Financials,1.0,0.036390726950472185,validation,0.55,-3.0780747273062383,1.6929411000184311,-0.8334700703635101,0.7832836478808006,1.6427546775357218,1,0.5216882344653211,1,1
2020-08-10,C,43.24351119995117,Financials,0.0,-0.02762017062944544,validation,0.55,-3.0780747273062383,1.6929411000184311,-0.8334700703635101,0.7832836478808006,1.6427546775357218,1,0.5216882344653211,1,0
2020-08-10,MRK,63.94705581665039,Pharma,1.0,0.049067378410396545,validation,0.3,-3.0780747273062383,0.9234224181918714,-0.8334700703635101,0.7832836478808006,0.873235995709162,1,0.44901207503882795,0,0
2020-08-10,JNJ,125.30902099609375,Pharma,1.0,0.018011746351670688,validation,0.3,-3.0780747273062383,0.9234224181918714,-0.8334700703635101,0.7832836478808006,0.873235995709162,1,0.44901207503882795,0,0
2020-08-10,MSFT,197.94027709960938,Technology,1.0,0.0170505975309998,validation,1.0,-3.0780747273062383,3.0780747273062383,-0.8334700703635101,0.7832836478808006,3.027888304823529,1,0.648272487114798,1,1
2020-08-10,ABBV,73.78557586669922,Pharma,0.0,-0.008118725005100136,validation,0.3,-3.0780747273062383,0.9234224181918714,-0.8334700703635101,0.7832836478808006,0.873235995709162,1,0.44901207503882795,0,1
2020-08-10,LLY,143.26466369628906,Pharma,0.0,-0.0018902985655649962,validation,0.3,-3.0780747273062383,0.9234224181918714,-0.8334700703635101,0.7832836478808006,0.873235995709162,1,0.44901207503882795,0,1
2020-08-11,PFE,26.905532836914062,Pharma,0.0,-0.056628665538844936,validation,0.3,-2.680265209311664,0.8040795627934991,-0.792172129809713,1.040080999188709,1.0519884321724953,1,0.45902123101614506,0,1
2020-08-11,MRK,63.94705581665039,Pharma,1.0,0.032876091436925714,validation,0.3,-2.680265209311664,0.8040795627934991,-0.792172129809713,1.040080999188709,1.0519884321724953,1,0.45902123101614506,0,0
2020-08-11,BAC,23.29228973388672,Financials,0.0,-0.059616677808833174,validation,0.55,-2.680265209311664,1.4741458651214152,-0.792172129809713,1.040080999188709,1.7220547345004111,1,0.5272816129199808,1,0
2020-08-11,GS,184.31350708007812,Financials,0.0,-0.0466173586430193,validation,0.55,-2.680265209311664,1.4741458651214152,-0.792172129809713,1.040080999188709,1.7220547345004111,1,0.5272816129199808,1,0
2020-08-11,BMY,49.890830993652344,Pharma,0.0,-0.07666717997409811,validation,0.3,-2.680265209311664,0.8040795627934991,-0.792172129809713,1.040080999188709,1.0519884321724953,1,0.45902123101614506,0,1
2020-08-11,AVGO,28.537445068359375,Technology,1.0,0.10199688006287988,validation,1.0,-2.680265209311664,2.680265209311664,-0.792172129809713,1.040080999188709,2.9281740786906596,1,0.6460150173971163,1,1
2020-08-11,AAPL,106.09085083007812,Technology,1.0,0.03762306246287461,validation,1.0,-2.680265209311664,2.680265209311664,-0.792172129809713,1.040080999188709,2.9281740786906596,1,0.6460150173971163,1,1
2020-08-11,META,253.90037536621094,Technology,1.0,0.04669501067182136,validation,1.0,-2.680265209311664,2.680265209311664,-0.792172129809713,1.040080999188709,2.9281740786906596,1,0.6460150173971163,1,1
2020-08-11,SCHW,32.39813232421875,Financials,0.0,-0.008581208754151692,validation,0.55,-2.680265209311664,1.4741458651214152,-0.792172129809713,1.040080999188709,1.7220547345004111,1,0.5272816129199808,1,0
2020-08-11,C,43.97977066040039,Financials,0.0,-0.05226951818075287,validation,0.55,-2.680265209311664,1.4741458651214152,-0.792172129809713,1.040080999188709,1.7220547345004111,1,0.5272816129199808,1,0
2020-08-11,CRM,188.72496032714844,Technology,1.0,0.2906921003318246,validation,1.0,-2.680265209311664,2.680265209311664,-0.792172129809713,1.040080999188709,2.9281740786906596,1,0.6460150173971163,1,1
2020-08-11,GOOGL,73.3763427734375,Technology,1.0,0.03073890490584752,validation,1.0,-2.680265209311664,2.680265209311664,-0.792172129809713,1.040080999188709,2.9281740786906596,1,0.6460150173971163,1,1
2020-08-11,WFC,22.22597885131836,Financials,0.0,-0.05410744563502001,validation,0.55,-2.680265209311664,1.4741458651214152,-0.792172129809713,1.040080999188709,1.7220547345004111,1,0.5272816129199808,1,0
2020-08-11,MS,43.34525680541992,Financials,0.0,-0.02877529361641984,validation,0.55,-2.680265209311664,1.4741458651214152,-0.792172129809713,1.040080999188709,1.7220547345004111,1,0.5272816129199808,1,0
2020-08-11,AXP,95.88954162597656,Financials,0.0,-0.004745300806767161,validation,0.55,-2.680265209311664,1.4741458651214152,-0.792172129809713,1.040080999188709,1.7220547345004111,1,0.5272816129199808,1,0
2020-08-11,AMGN,194.95779418945312,Pharma,1.0,0.03239703918538317,validation,0.3,-2.680265209311664,0.8040795627934991,-0.792172129809713,1.040080999188709,1.0519884321724953,1,0.45902123101614506,0,0
2020-08-11,JNJ,124.41168975830078,Pharma,1.0,0.00624478402962092,validation,0.3,-2.680265209311664,0.8040795627934991,-0.792172129809713,1.040080999188709,1.0519884321724953,1,0.45902123101614506,0,0
2020-08-11,AMZN,154.0334930419922,Technology,1.0,0.030655671236274662,validation,1.0,-2.680265209311664,2.680265209311664,-0.792172129809713,1.040080999188709,2.9281740786906596,1,0.6460150173971163,1,1
2020-08-11,NVDA,10.81256103515625,Technology,1.0,0.13506254127787853,validation,1.0,-2.680265209311664,2.680265209311664,-0.792172129809713,1.040080999188709,2.9281740786906596,1,0.6460150173971163,1,1
2020-08-11,MSFT,193.31134033203125,Technology,1.0,0.012225732844617587,validation,1.0,-2.680265209311664,2.680265209311664,-0.792172129809713,1.040080999188709,2.9281740786906596,1,0.6460150173971163,1,1
2020-08-11,ABBV,74.01718139648438,Pharma,0.0,-0.032588506202082534,validation,0.3,-2.680265209311664,0.8040795627934991,-0.792172129809713,1.040080999188709,1.0519884321724953,1,0.45902123101614506,0,1
2020-08-11,LLY,141.04551696777344,Pharma,0.0,-0.024545524077901115,validation,0.3,-2.680265209311664,0.8040795627934991,-0.792172129809713,1.040080999188709,1.0519884321724953,1,0.45902123101614506,0,1
2020-08-11,GILD,54.33180236816406,Pharma,0.0,-0.063583129557229,validation,0.3,-2.680265209311664,0.8040795627934991,-0.792172129809713,1.040080999188709,1.0519884321724953,1,0.45902123101614506,0,1
2020-08-11,JPM,89.07913208007812,Financials,0.0,-0.03843169364273735,validation,0.55,-2.680265209311664,1.4741458651214152,-0.792172129809713,1.040080999188709,1.7220547345004111,1,0.5272816129199808,1,0
2020-08-12,MRK,65.3459701538086,Pharma,1.0,0.021770976320331537,validation,0.3,-2.283251418457413,0.6849754255372239,-0.7236241205927817,0.802648064487079,0.7639993694315212,1,0.46318366455668186,0,0
2020-08-12,GS,185.24790954589844,Financials,0.0,-0.04711061169530806,validation,0.55,-2.283251418457413,1.2557882801515774,-0.7236241205927817,0.802648064487079,1.3348122240458746,1,0.5269912483794936,1,0
2020-08-12,PFE,27.290000915527344,Pharma,0.0,-0.058961393140254725,validation,0.3,-2.283251418457413,0.6849754255372239,-0.7236241205927817,0.802648064487079,0.7639993694315212,1,0.46318366455668186,0,1
2020-08-12,SCHW,32.28692626953125,Financials,1.0,0.01148109885082671,validation,0.55,-2.283251418457413,1.2557882801515774,-0.7236241205927817,0.802648064487079,1.3348122240458746,1,0.5269912483794936,1,1
2020-08-12,JNJ,126.68877410888672,Pharma,0.0,-0.0059893344019045225,validation,0.3,-2.283251418457413,0.6849754255372239,-0.7236241205927817,0.802648064487079,0.7639993694315212,1,0.46318366455668186,0,1
2020-08-12,BAC,23.12788963317871,Financials,0.0,-0.039370261861710776,validation,0.55,-2.283251418457413,1.2557882801515774,-0.7236241205927817,0.802648064487079,1.3348122240458746,1,0.5269912483794936,1,0
2020-08-12,AXP,94.42233276367188,Financials,1.0,0.016522297287906884,validation,0.55,-2.283251418457413,1.2557882801515774,-0.7236241205927817,0.802648064487079,1.3348122240458746,1,0.5269912483794936,1,1
2020-08-12,ABBV,76.28556823730469,Pharma,0.0,-0.0608315793074079,validation,0.3,-2.283251418457413,0.6849754255372239,-0.7236241205927817,0.802648064487079,0.7639993694315212,1,0.46318366455668186,0,1
2020-08-12,MSFT,198.83375549316406,Technology,0.0,-0.022309044078672513,validation,1.0,-2.283251418457413,2.283251418457413,-0.7236241205927817,0.802648064487079,2.3622753623517108,1,0.6383372004716303,1,0
2020-08-12,C,43.64435958862305,Financials,0.0,-0.044048797026371656,validation,0.55,-2.283251418457413,1.2557882801515774,-0.7236241205927817,0.802648064487079,1.3348122240458746,1,0.5269912483794936,1,0
2020-08-12,BMY,50.29387664794922,Pharma,0.0,-0.07306747648214484,validation,0.3,-2.283251418457413,0.6849754255372239,-0.7236241205927817,0.802648064487079,0.7639993694315212,1,0.46318366455668186,0,1
2020-08-12,AVGO,29.38379669189453,Technology,1.0,0.07810829743939407,validation,1.0,-2.283251418457413,2.283251418457413,-0.7236241205927817,0.802648064487079,2.3622753623517108,1,0.6383372004716303,1,1
2020-08-12,WFC,22.111860275268555,Financials,0.0,-0.03652200645856207,validation,0.55,-2.283251418457413,1.2557882801515774,-0.7236241205927817,0.802648064487079,1.3348122240458746,1,0.5269912483794936,1,0
2020-08-12,JPM,88.32408905029297,Financials,0.0,-0.018165877229618044,validation,0.55,-2.283251418457413,1.2557882801515774,-0.7236241205927817,0.802648064487079,1.3348122240458746,1,0.5269912483794936,1,0
2020-08-12,CRM,189.34423828125,Technology,1.0,0.26207056504124804,validation,1.0,-2.283251418457413,2.283251418457413,-0.7236241205927817,0.802648064487079,2.3622753623517108,1,0.6383372004716303,1,1
2020-08-12,AAPL,109.61670684814453,Technology,0.0,-0.008937141630580459,validation,1.0,-2.283251418457413,2.283251418457413,-0.7236241205927817,0.802648064487079,2.3622753623517108,1,0.6383372004716303,1,0
2020-08-12,GILD,54.92218780517578,Pharma,0.0,-0.04735627422552302,validation,0.3,-2.283251418457413,0.6849754255372239,-0.7236241205927817,0.802648064487079,0.7639993694315212,1,0.46318366455668186,0,1
2020-08-12,META,257.6276550292969,Technology,1.0,0.025856962076147738,validation,1.0,-2.283251418457413,2.283251418457413,-0.7236241205927817,0.802648064487079,2.3622753623517108,1,0.6383372004716303,1,1
2020-08-12,GOOGL,74.69962310791016,Technology,1.0,0.005652827705851848,validation,1.0,-2.283251418457413,2.283251418457413,-0.7236241205927817,0.802648064487079,2.3622753623517108,1,0.6383372004716303,1,1
2020-08-12,LLY,142.8433380126953,Pharma,0.0,-0.024504611018395628,validation,0.3,-2.283251418457413,0.6849754255372239,-0.7236241205927817,0.802648064487079,0.7639993694315212,1,0.46318366455668186,0,1
2020-08-12,AMGN,200.83184814453125,Pharma,1.0,0.012904168423023332,validation,0.3,-2.283251418457413,0.6849754255372239,-0.7236241205927817,0.802648064487079,0.7639993694315212,1,0.46318366455668186,0,0
2020-08-12,AMZN,158.11199951171875,Technology,0.0,-0.014552942725111317,validation,1.0,-2.283251418457413,2.283251418457413,-0.7236241205927817,0.802648064487079,2.3622753623517108,1,0.6383372004716303,1,0
2020-08-12,NVDA,11.400768280029297,Technology,1.0,0.0636256153712571,validation,1.0,-2.283251418457413,2.283251418457413,-0.7236241205927817,0.802648064487079,2.3622753623517108,1,0.6383372004716303,1,1
2020-08-12,MS,43.847530364990234,Financials,0.0,-0.038755331198316534,validation,0.55,-2.283251418457413,1.2557882801515774,-0.7236241205927817,0.802648064487079,1.3348122240458746,1,0.5269912483794936,1,0
2020-08-13,BMY,49.97775650024414,Pharma,0.0,-0.05597705094788186,validation,0.3,-2.1919805509105577,0.6575941652731673,-0.6960381840847721,0.7819785407858374,0.7435345219742325,1,0.465398869404816,0,1
2020-08-13,NVDA,11.403512954711914,Technology,1.0,0.1252381569649048,validation,1.0,-2.1919805509105577,2.1919805509105577,-0.6960381840847721,0.7819785407858374,2.277920907611623,1,0.6377306505886179,1,1
2020-08-13,BAC,22.79909896850586,Financials,0.0,-0.01596321482597185,validation,0.55,-2.1919805509105577,1.205589303000807,-0.6960381840847721,0.7819785407858374,1.2915296597018722,1,0.5281844705548742,1,0
2020-08-13,MSFT,198.36801147460938,Technology,0.0,-0.013385131327514843,validation,1.0,-2.1919805509105577,2.1919805509105577,-0.6960381840847721,0.7819785407858374,2.277920907611623,1,0.6377306505886179,1,0
2020-08-13,MS,43.68011474609375,Financials,0.0,-0.019739434504055686,validation,0.55,-2.1919805509105577,1.205589303000807,-0.6960381840847721,0.7819785407858374,1.2915296597018722,1,0.5281844705548742,1,0
2020-08-13,JPM,87.83502960205078,Financials,1.0,0.0009769200361373631,validation,0.55,-2.1919805509105577,1.205589303000807,-0.6960381840847721,0.7819785407858374,1.2915296597018722,1,0.5281844705548742,1,1
2020-08-13,CRM,191.82139587402344,Technology,1.0,0.26391308328627483,validation,1.0,-2.1919805509105577,2.1919805509105577,-0.6960381840847721,0.7819785407858374,2.277920907611623,1,0.6377306505886179,1,1
2020-08-13,AMGN,199.78501892089844,Pharma,1.0,0.03303187454837886,validation,0.3,-2.1919805509105577,0.6575941652731673,-0.6960381840847721,0.7819785407858374,0.7435345219742325,1,0.465398869404816,0,0
2020-08-13,PFE,27.17608642578125,Pharma,0.0,-0.030390306185472116,validation,0.3,-2.1919805509105577,0.6575941652731673,-0.6960381840847721,0.7819785407858374,0.7435345219742325,1,0.465398869404816,0,1
2020-08-13,META,259.0252990722656,Technology,1.0,0.018561240264046708,validation,1.0,-2.1919805509105577,2.1919805509105577,-0.6960381840847721,0.7819785407858374,2.277920907611623,1,0.6377306505886179,1,1
2020-08-13,GS,181.9818572998047,Financials,0.0,-0.027981288176454178,validation,0.55,-2.1919805509105577,1.205589303000807,-0.6960381840847721,0.7819785407858374,1.2915296597018722,1,0.5281844705548742,1,0
2020-08-13,AXP,93.25225067138672,Financials,1.0,0.06821364963507826,validation,0.55,-2.1919805509105577,1.205589303000807,-0.6960381840847721,0.7819785407858374,1.2915296597018722,1,0.5281844705548742,1,1
