date,ticker,adj_close,industry,label,forward_return,split,str_rev_1m,str_rev_1w,str_rev_1m_volnorm,str_rev_1m_ind_rank,fold,predicted_up_probability,model_says_up,model_was_right
2020-11-04,PFE,26.578027725219727,Pharma,1.0,0.15069976111879102,validation,-0.03207079550060077,-0.053032413836100245,-0.37692408604881944,0.375,1,0.5053027571621536,1,1
2020-11-05,SCHW,38.41254806518555,Financials,1.0,0.22939457788820006,validation,-0.09714132118028118,-0.02828104525506414,-0.8664639977801554,0.125,1,0.4922299919673519,0,0
2020-11-05,NVDA,14.1153564453125,Technology,0.0,-0.03878765415149654,validation,-0.014036028125768985,-0.08722360445957089,-0.11055540644190145,0.875,1,0.4872670416991294,0,1
2020-11-05,MS,44.020729064941406,Financials,1.0,0.2310344140307823,validation,-0.07959162556995425,-0.08478802640881655,-0.851110907334947,0.25,1,0.5014843380123097,1,1
2020-11-05,PFE,26.17522430419922,Pharma,1.0,0.19476467709501954,validation,-0.008068229823604112,-0.04207068037105044,-0.09339318352354978,0.375,1,0.5092720790730726,1,1
2020-11-05,JNJ,119.09574127197266,Pharma,1.0,0.07330566452512821,validation,0.054909469360770014,-0.018732928927889247,0.9853941060900612,0.875,1,0.4862606054717046,0,0
2020-11-05,BMY,50.759674072265625,Pharma,0.0,-0.039999942884386575,validation,-0.055114217958632805,-0.10065605875395978,-0.5915502750197622,0.25,1,0.509035293803867,1,0
2020-11-05,AXP,91.4876708984375,Financials,1.0,0.26327585137170817,validation,0.04701289521758534,-0.07730333137843393,0.469911081239875,0.875,1,0.5035134617601096,1,1
2020-11-05,BAC,21.441909790039062,Financials,1.0,0.18940713427178868,validation,0.010852022908789838,-0.045454338323552834,0.09695303236450228,0.625,1,0.5029095087496477,1,1
2020-11-05,ABBV,75.8509521484375,Pharma,1.0,0.12968299132080507,validation,-0.09068437429342846,-0.16139784043094663,-0.8074369977650937,0.125,1,0.506763082310233,1,1
2020-11-05,MSFT,212.74874877929688,Technology,0.0,-0.03779403733939091,validation,-0.06414724821652507,-0.09070941043483027,-0.6467541257515261,0.375,1,0.4987370035141176,0,1
2020-11-05,WFC,19.69134521484375,Financials,1.0,0.3139272657250103,validation,0.09582738919065625,-0.06114129722552586,0.9027303071408435,1.0,1,0.5108715938486466,1,1
2020-11-05,C,35.67121124267578,Financials,1.0,0.3496638966937633,validation,0.02756927624423322,-0.046658196538828633,0.2849842786506881,0.75,1,0.5009710779101855,1,1
2020-11-05,GS,178.3130340576172,Financials,1.0,0.181265784482749,validation,0.00314362426985082,-0.06854790003716982,0.03595067468683206,0.5,1,0.5083839854801171,1,1
2020-11-05,AAPL,115.4559555053711,Technology,1.0,0.04144764539425405,validation,-0.03432375834170198,-0.0321713520983411,-0.26352004707740645,0.75,1,0.4809119231253127,0,0
2020-11-05,AVGO,33.84918975830078,Technology,1.0,0.10507460419173698,validation,-0.03852911045821572,-0.07284337113703576,-0.46547384033195804,0.625,1,0.4945409744880591,0,0
2020-11-05,GOOGL,87.35042572021484,Technology,1.0,0.03093929311187371,validation,-0.20790294149793875,-0.13207161919376986,-1.8324162486470321,0.125,1,0.4681827027019801,0,0
2020-11-05,GILD,48.072696685791016,Pharma,1.0,0.020124077435835552,validation,0.051082203425374284,-0.018793891231479343,1.0134326882033033,0.75,1,0.48899211453647656,0,0
2020-11-05,CRM,255.79466247558594,Technology,0.0,-0.12497137426039107,validation,-0.0009231983407029798,-0.09732655360279008,-0.00826974986718468,1.0,1,0.4867857210154639,0,1
2020-11-05,AMGN,194.0221405029297,Pharma,0.0,-0.01716496525679223,validation,0.09974007698286524,-0.06496187583664481,1.02993507287781,1.0,1,0.5094924312962644,1,0
2020-11-05,META,292.11474609375,Technology,0.0,-0.030880955485239503,validation,-0.1416395822908525,-0.0493179718642498,-0.8998359712599886,0.25,1,0.4636029913890044,0,1
2020-11-05,MRK,64.05391693115234,Pharma,1.0,0.025478356415654435,validation,-0.005247761677612317,-0.06021873982644377,-0.0753579636384101,0.5,1,0.5062266736058662,1,1
2020-11-05,AMZN,166.10000610351562,Technology,0.0,-0.04936792237033938,validation,-0.03952514778730398,-0.03456544379413562,-0.316917500773572,0.5,1,0.49147331104338343,0,1
2020-11-05,LLY,136.92483520507812,Pharma,1.0,0.01826186999819246,validation,0.02309366493512266,-0.09784981360973166,0.13634220623980267,0.625,1,0.5137625458960469,1,1
2020-11-05,JPM,90.36470031738281,Financials,1.0,0.16799211636467293,validation,-0.046325109075735504,-0.07389128170460668,-0.4834938421130373,0.375,1,0.5023544139313922,1,1
2020-11-06,BAC,21.180530548095703,Financials,1.0,0.19746246138346124,validation,0.03684604252650692,-0.02573837390228917,0.33067260366185147,0.75,1,0.5029404560252274,1,1
2020-11-06,MRK,63.97429275512695,Pharma,1.0,0.035092203996344384,validation,0.0014912901794549294,-0.06847459488794372,0.021475535912475915,0.375,1,0.5137113442089263,1,1
2020-11-06,AXP,90.16351318359375,Financials,1.0,0.27748480442230394,validation,0.08834628966596803,-0.05973276923828785,0.9324104514937133,0.875,1,0.511286300925299,1,1
2020-11-06,SCHW,38.11599349975586,Financials,1.0,0.2338337964260777,validation,-0.08982517212509311,-0.0004867318753205563,-0.797251386976601,0.125,1,0.49166203872854647,0,0
2020-11-06,WFC,19.32097625732422,Financials,1.0,0.32085807397532573,validation,0.1300160122133922,-0.02613547968633334,1.251688525238746,1.0,1,0.5164157886703963,1,1
2020-11-06,META,290.8558349609375,Technology,0.0,-0.03411615270297319,validation,-0.1124125956563129,-0.11516117350481814,-0.7161495718037907,0.25,1,0.4810078662677001,0,1
2020-11-06,AMGN,193.7711639404297,Pharma,0.0,-0.005070798166814439,validation,0.03507031745147671,-0.06789871644312595,0.4990000165214126,0.625,1,0.5064317757972393,1,0
2020-11-06,BMY,50.79948425292969,Pharma,0.0,-0.042006400946775435,validation,-0.03537798140642834,-0.0915312025131616,-0.38695257529994076,0.25,1,0.5131889971760506,1,0
2020-11-06,AMZN,165.56849670410156,Technology,0.0,-0.04049076294361553,validation,-0.03786808233619898,-0.09064770864107397,-0.3034821486760854,0.625,1,0.4914976378416841,0,1
2020-11-06,LLY,134.30902099609375,Pharma,1.0,0.051331867618502836,validation,0.0700977741172687,-0.09412841466238753,0.4194880555933843,1.0,1,0.5142970207131939,1,1
2020-11-06,ABBV,75.17089080810547,Pharma,1.0,0.15982757792988567,validation,-0.07756387072163262,-0.09106920651527672,-0.6857647031659344,0.125,1,0.5038769208621038,1,1
2020-11-06,PFE,26.18241310119629,Pharma,1.0,0.23236919602611628,validation,0.0031352262674344544,-0.036480817615619054,0.036617945813895145,0.5,1,0.5053134363436633,1,1
2020-11-06,MSFT,213.15846252441406,Technology,0.0,-0.03193516642944838,validation,-0.06239912304017414,-0.10495406225986548,-0.6290847556508011,0.375,1,0.5005488582598215,1,0
2020-11-06,JNJ,121.2176284790039,Pharma,1.0,0.07278095108979055,validation,0.04459644002027674,-0.03748810168172034,0.7599541381771765,0.75,1,0.4950011869380543,0,0
2020-11-06,AVGO,33.82695388793945,Technology,1.0,0.11242213589732342,validation,-0.019526782670581166,-0.08863613582077123,-0.24086731350114818,0.875,1,0.48832271592106763,0,0
2020-11-06,NVDA,14.51608943939209,Technology,0.0,-0.08295956244777436,validation,-0.05226284354018862,-0.16179992771773133,-0.4040603062359234,0.5,1,0.4988944696042243,0,1
2020-11-06,GILD,47.62124252319336,Pharma,1.0,0.03555097746864022,validation,0.06711922664508707,-0.015821383197640815,1.3504006376953488,0.875,1,0.48156081339894896,0,0
2020-11-06,MS,43.59907531738281,Financials,1.0,0.2361702916975379,validation,-0.06292232596715186,-0.07372765102101142,-0.6663118152323946,0.25,1,0.5042966860221318,1,1
2020-11-06,GOOGL,87.21316528320312,Technology,1.0,0.029322545551632162,validation,-0.1862574665122516,-0.08886778060491607,-1.6383394541869205,0.125,1,0.4705372298361554,0,0
2020-11-06,AAPL,115.32478332519531,Technology,1.0,0.04794014230096222,validation,-0.03413726741771672,-0.09218040635207903,-0.2620794016537475,0.75,1,0.48666741656003576,0,0
2020-11-06,C,35.37306213378906,Financials,1.0,0.36642468388311844,validation,0.03310967147252919,-0.031144265672296667,0.34132855872594237,0.625,1,0.506783084775692,1,1
2020-11-06,JPM,89.16099548339844,Financials,1.0,0.18492629536106153,validation,-0.011593781886838794,-0.050183666285857687,-0.12198053525241405,0.375,1,0.5088938987208234,1,1
2020-11-06,CRM,255.725830078125,Technology,0.0,-0.12412078393970893,validation,0.0002690923915095178,-0.12003273101694911,0.002410461024907356,1.0,1,0.48929699547702865,0,1
2020-11-06,GS,176.8194580078125,Financials,1.0,0.19319237765834418,validation,0.03231083591838002,-0.0646423464533421,0.3810323327225147,0.5,1,0.5140823827079881,1,1
2020-11-09,META,276.34326171875,Technology,0.0,-0.0030490713860387153,validation,-0.05415000400462677,-0.06661326856457661,-0.3251791222888613,0.25,1,0.4979465925705963,0,1
2020-11-09,PFE,28.19645118713379,Pharma,1.0,0.12525200295121564,validation,-0.07646480310307191,-0.09310384680312245,-0.6651355016879644,0.25,1,0.49821670927335704,0,0
2020-11-09,GOOGL,87.29692077636719,Technology,1.0,0.009333359668636687,validation,-0.166155925266106,-0.08440430217911388,-1.464685910638254,0.125,1,0.4763098175274005,0,0
2020-11-09,AXP,109.44764709472656,Financials,1.0,0.03680667737291121,validation,-0.10372405025289333,-0.2566384580796899,-0.43587002447390144,0.5,1,0.4789632769979113,0,0
2020-11-09,GILD,47.60511016845703,Pharma,1.0,0.029974692681391524,validation,0.07503128035895867,-0.00888443492209623,1.5518244205069234,0.875,1,0.4791456865597885,0,0
2020-11-09,CRM,254.87063598632812,Technology,0.0,-0.14929820042887587,validation,0.025189753918686275,-0.11542279241380093,0.23051156554057203,0.875,1,0.5019962039287671,1,0
2020-11-09,BAC,24.186405181884766,Financials,1.0,0.04393011016319215,validation,-0.0946373083920593,-0.15282388915632206,-0.5207095864906475,0.625,1,0.4712533061640434,0,0
2020-11-09,ABBV,77.00867462158203,Pharma,1.0,0.14245159917378003,validation,-0.09937706895329224,-0.07784695029296285,-0.8643828306772089,0.125,1,0.49556919221766615,0,0
2020-11-09,AAPL,113.0219955444336,Technology,1.0,0.046939456470252994,validation,0.0038411979389343376,-0.07125770946246779,0.029328759655256987,0.625,1,0.5034160540870413,1,1
2020-11-09,LLY,133.9232635498047,Pharma,1.0,0.11580024371083075,validation,0.09274582851803082,-0.08128857077649898,0.5619106576940305,1.0,1,0.5217500484131824,1,1
2020-11-09,SCHW,41.66532897949219,Financials,1.0,0.12872746036646432,validation,-0.17603971845635535,-0.08967511321688182,-1.2276531328399707,0.125,1,0.4636128015969137,0,0
2020-11-09,GS,188.82943725585938,Financials,1.0,0.13592112112636268,validation,-0.03560772231635356,-0.130021043288725,-0.3251763425351502,0.875,1,0.48555851399044214,0,0
2020-11-09,AMGN,196.5564422607422,Pharma,0.0,-0.015271020359937215,validation,0.007182126396823252,-0.06716301000819258,0.10155577163571648,0.625,1,0.5026893518508241,1,0
2020-11-09,WFC,21.358015060424805,Financials,1.0,0.19942147311544978,validation,0.03829232715758646,-0.11101386684880366,0.25078669979391,1.0,1,0.5027222878775959,1,1
2020-11-09,JNJ,124.48133087158203,Pharma,1.0,0.05533856700443507,validation,0.03239039531638532,-0.0532844125108316,0.509063579589633,0.75,1,0.49732504142392897,0,0
2020-11-09,JPM,101.23272705078125,Financials,1.0,0.03550026015964103,validation,-0.15513843308558983,-0.16608497650477938,-0.9436365763029035,0.375,1,0.4623835501303282,0,0
2020-11-09,AVGO,33.37548065185547,Technology,1.0,0.10832372672096668,validation,0.0030793485158223666,-0.06915311795724999,0.037623533070301904,0.5,1,0.5083511856202901,1,1
2020-11-09,BMY,51.022430419921875,Pharma,0.0,-0.049313342341032906,validation,-0.03655775281452689,-0.07715567050750449,-0.39974471457716976,0.375,1,0.5057029032444356,1,0
2020-11-09,C,39.45616912841797,Financials,1.0,0.23740558771088005,validation,-0.0734575246188407,-0.12864248393927635,-0.4834616175078362,0.75,1,0.47425806792430825,0,0
2020-11-09,MRK,64.08575439453125,Pharma,1.0,0.03689435808838448,validation,-0.0017422879504263022,-0.04940717104128489,-0.025089857874752777,0.5,1,0.5056519284351246,1,1
2020-11-09,NVDA,13.587775230407715,Technology,0.0,-0.051074006786303694,validation,0.009591337120495425,-0.08346087813636838,0.0659259817770741,0.75,1,0.5009241292849445,1,0
2020-11-09,MS,47.24217987060547,Financials,1.0,0.14905403264500228,validation,-0.15574933371260258,-0.13446734992250153,-1.2596151779094027,0.25,1,0.47480287393514414,0,0
2020-11-09,AMZN,157.18699645996094,Technology,0.0,-0.012577311041103378,validation,0.04348201132901164,-0.04635076606792432,0.3301884145232688,1.0,1,0.49709330904368365,0,1
2020-11-09,MSFT,208.0800323486328,Technology,0.0,-0.02763616476175046,validation,-0.011954686220375876,-0.07937516433941205,-0.11962794001413732,0.375,1,0.5113805303431745,1,0
2020-11-10,AXP,108.12347412109375,Financials,1.0,0.05079770194101596,validation,-0.08760869306624475,-0.20417451743028847,-0.3671250869988674,0.5,1,0.4811856546244303,0,0
2020-11-10,NVDA,12.729738235473633,Technology,1.0,0.01613810447001507,validation,0.10234774556304937,0.019163644011041647,0.6648183159065085,0.875,1,0.520391580546085,1,1
2020-11-10,JNJ,126.3560791015625,Pharma,1.0,0.033908385493701676,validation,0.023445569840287672,-0.07061404109845837,0.3585352632910383,0.75,1,0.49852117398489454,0,0
2020-11-10,GILD,48.870819091796875,Pharma,0.0,-0.0028043448259927883,validation,0.060882986938178396,-0.0304266075954438,1.1011816841856692,1.0,1,0.48135279725867375,0,1
2020-11-10,WFC,21.331558227539062,Financials,1.0,0.2190986491271365,validation,0.053696929482657585,-0.10009344599313419,0.35391633481236406,1.0,1,0.5073923655337991,1,1
2020-11-10,AAPL,112.6819076538086,Technology,1.0,0.06268862001092401,validation,0.06615707817666516,-0.051883754841020036,0.5862794117417787,0.625,1,0.5202371917347821,1,1
2020-11-10,JPM,100.90364074707031,Financials,1.0,0.0321833148061923,validation,-0.137446294285257,-0.12677671709241145,-0.8347165954712401,0.25,1,0.47130858400167264,0,0
2020-11-10,ABBV,80.04466247558594,Pharma,1.0,0.08718515568719942,validation,-0.13469664890943123,-0.12403385724823335,-1.1217748833687824,0.125,1,0.48753295790216067,0,0
2020-11-10,AVGO,32.27256774902344,Technology,1.0,0.12918253534844903,validation,0.05046655881420048,-0.02648699874256244,0.5832638861462227,0.5,1,0.5146356873284289,1,1
2020-11-10,PFE,27.82241439819336,Pharma,1.0,0.1371099443763395,validation,-0.06131982670758962,-0.07979522398542493,-0.5277004343695673,0.25,1,0.5014252121903363,1,1
2020-11-10,CRM,243.44822692871094,Technology,0.0,-0.09989512130747302,validation,0.07267769002186919,-0.04440607991587475,0.6183113252028477,0.75,1,0.5164741377074404,1,0
2020-11-10,BAC,24.09927749633789,Financials,1.0,0.0589816574042723,validation,-0.07710289735157194,-0.12029166861362439,-0.4242029658324306,0.625,1,0.4753090012047773,0,0
2020-11-10,GS,191.06100463867188,Financials,1.0,0.12995866108623533,validation,-0.015645551993074935,-0.09872197206323308,-0.14821372831074642,0.875,1,0.48861140560103944,0,0
2020-11-10,AMGN,202.07675170898438,Pharma,0.0,-0.049214010221921956,validation,-0.008726046825514144,-0.09788231182230556,-0.11581929145035003,0.625,1,0.5032162851876272,1,0
2020-11-10,MS,47.01448059082031,Financials,1.0,0.15587456075525274,validation,-0.10688246593937056,-0.08929263032333834,-0.8944299197011342,0.375,1,0.4815624916974836,0,0
2020-11-10,MRK,64.57137298583984,Pharma,1.0,0.023178475001887522,validation,-0.00933312749541959,-0.05447198463150671,-0.13365037194819657,0.5,1,0.5051452714377093,1,1
2020-11-10,MSFT,201.04847717285156,Technology,1.0,0.00028977119080852987,validation,0.04692872634810996,-0.022186940575682268,0.4601250444566807,0.375,1,0.5218910885099498,1,1
2020-11-10,GOOGL,86.1223373413086,Technology,1.0,0.017223608277898705,validation,-0.11065537680498783,-0.0559410174135091,-0.9945461632667542,0.125,1,0.4910384053370994,0,0
2020-11-10,BMY,51.372764587402344,Pharma,0.0,-0.06695573243815167,validation,-0.043506270307094974,-0.05355948836376401,-0.4751412661702368,0.375,1,0.5018005184792426,1,0
2020-11-10,AMZN,151.75100708007812,Technology,1.0,0.02190091777362113,validation,0.11847753278224482,0.004392418483075922,0.9489056946478089,1.0,1,0.5163693316036886,1,1
2020-11-10,C,39.464447021484375,Financials,1.0,0.2696746988603982,validation,-0.051450324779368506,-0.09464762276811456,-0.34099601997404416,0.75,1,0.47932662603156273,0,0
2020-11-10,SCHW,43.018348693847656,Financials,1.0,0.08349479764213918,validation,-0.20665475812659428,-0.09069551871910564,-1.421242866903445,0.125,1,0.4520900915409396,0,0
2020-11-10,META,270.0584716796875,Technology,1.0,0.017215419656930075,validation,0.012039920425306438,-0.02687535254586715,0.07385821336173284,0.25,1,0.5200797175665296,1,1
2020-11-10,LLY,137.90341186523438,Pharma,1.0,0.10417035955633547,validation,0.051330054318200924,-0.11894968536172446,0.30562923800007813,0.875,1,0.5151684893307997,1,1
2020-11-11,PFE,27.692935943603516,Pharma,1.0,0.12572668201842618,validation,-0.0540905642060141,-0.041948493315997926,-0.46444895460485247,0.25,1,0.5000403313987075,1,1
2020-11-11,ABBV,79.46173858642578,Pharma,1.0,0.08344364476987454,validation,-0.13271782439017166,-0.038624280743434714,-1.1035223343091498,0.125,1,0.48000537774643526,0,0
2020-11-11,JPM,99.39683532714844,Financials,1.0,0.04164484851331829,validation,-0.13891628768040487,-0.14493760825949065,-0.8445731044255131,0.25,1,0.4724852823046523,0,0
2020-11-11,AAPL,116.10210418701172,Technology,1.0,0.024437145212477418,validation,0.011592652169513329,-0.04128894081663015,0.10107711536689501,0.375,1,0.5144933361514732,1,1
2020-11-11,BMY,50.496910095214844,Pharma,0.0,-0.04257311560176713,validation,-0.03746093100972758,0.030720056797221895,-0.4044276859673618,0.375,1,0.4950814666847364,0,1
2020-11-11,AVGO,33.409236907958984,Technology,1.0,0.07953865429341356,validation,0.014601244581901263,-0.030962551636232405,0.15483218282451394,0.5,1,0.5077272848307524,1,1
2020-11-11,AMZN,156.8695068359375,Technology,0.0,-0.006683948407680496,validation,0.0889293923380775,0.03201626494390686,0.6795792359392065,1.0,1,0.5050637343539248,1,0
2020-11-11,GOOGL,86.59365844726562,Technology,1.0,0.01577928959320185,validation,-0.1149660215452617,-0.0007904037019532684,-1.0339215932847066,0.125,1,0.4845403672114278,0,0
2020-11-11,WFC,21.331558227539062,Financials,1.0,0.20214970117705122,validation,0.01774170387282148,-0.11065208608996624,0.12041540400785276,1.0,1,0.49484600979246,0,0
2020-11-11,AMGN,201.31565856933594,Pharma,0.0,-0.04879863247013305,validation,-0.005640568616513741,-0.04497899059992605,-0.07475197364688052,0.5,1,0.5045318726348594,1,0
2020-11-11,C,40.524559020996094,Financials,1.0,0.20437360624365186,validation,-0.13407565735324156,-0.1627846139364233,-0.9392908186832142,0.375,1,0.4741450698242881,0,0
2020-11-11,LLY,136.20970153808594,Pharma,1.0,0.11123458672407383,validation,0.03544772994729051,0.025775591259280972,0.21352063900564444,0.875,1,0.4950958883905903,0,0
2020-11-11,AXP,103.61951446533203,Financials,1.0,0.08198324249608868,validation,-0.05818506871384743,-0.15269741942793802,-0.23998027032049057,0.75,1,0.4777294743965073,0,0
2020-11-11,BAC,23.820476531982422,Financials,1.0,0.05150194694602117,validation,-0.09579193554118626,-0.15456116646936757,-0.5341292459203025,0.625,1,0.471170565823961,0,0
2020-11-11,GILD,48.451595306396484,Pharma,1.0,0.010981714856634683,validation,0.06807269641887315,-0.0038416342835609907,1.2259043765569966,1.0,1,0.4790752195314162,0,0
2020-11-11,SCHW,42.84226608276367,Financials,1.0,0.07339840829401667,validation,-0.2291945166497935,-0.13197870951212054,-1.6103740224799286,0.125,1,0.4488990493258338,0,0
2020-11-11,MRK,64.53157043457031,Pharma,1.0,0.02343927525707934,validation,-0.004336503968706884,-0.005457796727651898,-0.06219443920783367,0.625,1,0.49530002428039643,0,0
2020-11-11,GS,191.57058715820312,Financials,1.0,0.10661804238548367,validation,-0.034343894709359724,-0.10198638550094641,-0.32977870903624845,0.875,1,0.48377906834457013,0,0
2020-11-11,MS,47.51203918457031,Financials,1.0,0.12389052553690094,validation,-0.12524988370306067,-0.09546966198923101,-1.0522546054543023,0.5,1,0.4706295478017751,0,0
2020-11-11,JNJ,125.94705200195312,Pharma,1.0,0.04203491951724159,validation,0.0037741979459735564,-0.06025873368945178,0.06155919415483935,0.75,1,0.49547284357262983,0,0
2020-11-11,META,274.0732116699219,Technology,0.0,-0.010597682998377267,validation,-0.001231356021202723,0.0379288760995975,-0.007522573169479201,0.25,1,0.5087825066576315,1,0
2020-11-11,NVDA,13.375699043273926,Technology,0.0,-0.0298783560184257,validation,0.058270018373401955,0.027275590974952246,0.3562472102772118,0.875,1,0.5037271949383585,1,0
2020-11-11,CRM,249.85733032226562,Technology,0.0,-0.12495082337637753,validation,0.047408371815948924,-0.013719336191866383,0.3911079728512411,0.75,1,0.506037102655445,1,0
2020-11-11,MSFT,206.326904296875,Technology,0.0,-0.012614481461102889,validation,0.028313896985969644,-0.000739276950286083,0.26819304627178514,0.625,1,0.5034158754975573,1,0
2020-11-12,AMZN,155.51400756835938,Technology,1.0,0.01501143177737796,validation,0.07534236570631736,0.0637326799889395,0.5821470108437523,1.0,1,0.4972223950148783,0,0
2020-11-12,C,39.98623275756836,Financials,1.0,0.2166524790570179,validation,-0.13591402375220318,-0.1209664983209271,-0.9537859146376468,0.25,1,0.4754000445735037,0,0
2020-11-12,AVGO,32.900901794433594,Technology,1.0,0.11237152416979268,validation,0.026557779739636578,0.028015086051938365,0.27830877963705153,0.625,1,0.49934344817141335,0,0
2020-11-12,SCHW,41.604915618896484,Financials,1.0,0.11448992841777805,validation,-0.2094505325850875,-0.08310741449105463,-1.4356447012521065,0.125,1,0.45021533263966573,0,0
2020-11-12,CRM,245.17828369140625,Technology,0.0,-0.11286187133137382,validation,0.04739702547008817,0.041503519586508,0.3910198402045474,0.875,1,0.4949483515071656,0,1
2020-11-12,GS,188.46044921875,Financials,1.0,0.1145684896636241,validation,-0.01552792068996034,-0.056907871119807885,-0.14690605930443804,1.0,1,0.47883715881177774,0,0
2020-11-12,META,272.6853942871094,Technology,0.0,-0.003235461825523478,validation,-0.011993142957068104,0.06651273880026942,-0.07361301785986302,0.25,1,0.5018933730383344,1,0
2020-11-12,AXP,103.60086822509766,Financials,1.0,0.05634547847648741,validation,-0.06001361708664921,-0.13240251071761655,-0.24756001888713802,0.75,1,0.4749835545608318,0,0
2020-11-12,LLY,133.38189697265625,Pharma,1.0,0.11969078797746247,validation,0.045165710355847266,0.025875059313494653,0.2705800262792484,0.875,1,0.498939752716098,0,0
2020-11-12,JNJ,126.37306213378906,Pharma,1.0,0.012177394670480624,validation,-0.0013502898202197855,-0.061104795050543226,-0.02199912743558237,0.5,1,0.5068930644833903,1,1
2020-11-12,JPM,98.17581939697266,Financials,1.0,0.04348582591945771,validation,-0.13121130611684428,-0.08643993785355675,-0.794508734778468,0.375,1,0.46402613077759347,0,0
2020-11-12,AAPL,115.8300552368164,Technology,1.0,0.021558578579202292,validation,0.01464096429957562,-0.00324019432178968,0.12764072837339244,0.375,1,0.5118168986631939,1,1
2020-11-12,GOOGL,86.3750991821289,Technology,1.0,0.005416400171816882,validation,-0.11473447194602815,0.01116567584009176,-1.0316959619941286,0.125,1,0.48347053392854616,0,0
2020-11-12,ABBV,79.01646423339844,Pharma,1.0,0.0676230002840632,validation,-0.13396090979243502,-0.04173332035128774,-1.114957028732225,0.125,1,0.47993851339038085,0,0
2020-11-12,BAC,23.254150390625,Financials,1.0,0.06391471301535967,validation,-0.1299747866167762,-0.0845186188325362,-0.7578208294732648,0.5,1,0.45760246063754256,0,0
2020-11-12,AMGN,198.34637451171875,Pharma,0.0,-0.02581294252066413,validation,0.0021460400356680953,-0.02228732245495335,0.02800254192247223,0.625,1,0.4978209691989157,0,1
2020-11-12,WFC,20.9964656829834,Financials,1.0,0.20285532732659628,validation,-0.02878827187192412,-0.06627888820697847,-0.21401331854937772,0.875,1,0.4799685495218626,0,0
2020-11-12,PFE,27.009605407714844,Pharma,1.0,0.10059472578267403,validation,-0.029196170475988215,-0.03187675084724173,-0.24403955333464028,0.25,1,0.5066086117432457,1,1
2020-11-12,MSFT,205.26934814453125,Technology,0.0,-0.0031527150427890227,validation,0.024540409346174963,0.03515602642873672,0.2329597635998122,0.5,1,0.5047653867052724,1,0
2020-11-12,MS,46.845829010009766,Financials,1.0,0.11395112176335642,validation,-0.10487161499965847,-0.06417658237555868,-0.868904437211447,0.625,1,0.4678944613614606,0,0
2020-11-12,GILD,48.354862213134766,Pharma,1.0,0.008957602108625284,validation,0.06354419109348974,-0.005869558955429843,1.1466961116944165,1.0,1,0.47913493422183334,0,0
2020-11-12,BMY,49.96345138549805,Pharma,0.0,-0.044302785109263,validation,-0.028688989715245583,0.015686126857985982,-0.3071714202621058,0.375,1,0.4985414039609803,0,1
2020-11-12,NVDA,13.414322853088379,Technology,0.0,-0.010706005579294131,validation,0.04529902005267916,0.0496646042868385,0.27724361311295376,0.75,1,0.5023889509803322,1,0
2020-11-12,MRK,63.576263427734375,Pharma,1.0,0.013702156276655941,validation,0.008073192245107386,0.007457053780666856,0.11320522934718513,0.75,1,0.48991386784147856,0,0
2020-11-13,GILD,48.84663009643555,Pharma,0.0,-0.008043357943017027,validation,0.03764291695066113,-0.025731952975510453,0.6858222888622965,1.0,1,0.4805071200273448,0,1
2020-11-13,BMY,50.656166076660156,Pharma,0.0,-0.016504219754036598,validation,-0.05296265257071786,0.002821252585084366,-0.5669394679782797,0.375,1,0.49384346660238904,0,1
2020-11-13,C,40.30094909667969,Financials,1.0,0.2262637709221278,validation,-0.12962792476611984,-0.13931185669626855,-0.9108042002072539,0.25,1,0.47943459639614894,0,0
2020-11-13,BAC,23.524242401123047,Financials,1.0,0.06735188565626005,validation,-0.11801251131974388,-0.11065406731457261,-0.6909687645514712,0.5,1,0.4648905225368258,0,0
2020-11-13,MSFT,206.28880310058594,Technology,0.0,-0.00840314503448869,validation,0.014340367727235459,0.032227946019460996,0.13607160637470206,0.5,1,0.5021682223900086,1,0
2020-11-13,PFE,27.779247283935547,Pharma,1.0,0.056456371547849216,validation,-0.06750091711111272,-0.06098880865439771,-0.5531339909230905,0.25,1,0.49684520055450376,0,0
2020-11-13,MS,47.73973083496094,Financials,1.0,0.129659046924397,validation,-0.11103837169775121,-0.09497117742603267,-0.9158869394972123,0.625,1,0.46871068716926245,0,0
2020-11-13,AMZN,156.4405059814453,Technology,1.0,0.011604991375261609,validation,0.06285168821311127,0.05513120493549861,0.4847084576147941,1.0,1,0.49384818109300493,0,0
2020-11-13,LLY,134.65867614746094,Pharma,1.0,0.17593751653684397,validation,0.024992478900318527,-0.002603363115701418,0.14969882031625123,0.875,1,0.49372207921252786,0,0
2020-11-13,SCHW,42.79574966430664,Financials,1.0,0.10978282679135432,validation,-0.1831872469538487,-0.12277670696372533,-1.3019315696523899,0.125,1,0.46493634886238233,0,0
2020-11-13,WFC,21.22573471069336,Financials,1.0,0.23514768253256224,validation,-0.053617239318589194,-0.09858500046792829,-0.4004274755717282,0.875,1,0.4744864842697396,0,0
2020-11-13,META,274.5391540527344,Technology,0.0,-0.005055302303809683,validation,-0.03835511862118679,0.05609886049009294,-0.23728967644213503,0.25,1,0.4927105251757827,0,1
2020-11-13,AVGO,33.19417953491211,Technology,1.0,0.11930374164454927,validation,0.01692443767192786,0.01870621738875966,0.17639265523277955,0.625,1,0.4978408685687576,0,0
