date,ticker,adj_close,industry,label,forward_return,split,cd_asset_growth,cd_leverage_change,cd_roa,cd_cfoa,cd_gp_to_assets,cd_accruals,cd_asset_growth_inv,cd_leverage_change_inv,cd_neg_accruals,cd_asset_growth_inv_z,cd_leverage_change_inv_z,cd_roa_z,cd_cfoa_z,cd_gp_to_assets_z,cd_neg_accruals_z,cad_quality_composite,cad_quality_ind_rank,fold,predicted_up_probability,model_says_up,model_was_right
2020-08-13,CRM,191.8214111328125,Technology,1.0,0.26391290319911986,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4831182155957454,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8620910650511738,0.125,1,0.668757436225093,1,1
2020-08-14,JNJ,125.48676300048828,Pharma,1.0,0.01106950406318763,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,0
2020-08-14,MSFT,198.55810546875,Technology,1.0,0.0018414312659382759,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8728247056361935,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.300657232471719,0.75,1,0.44489310769247065,0,0
2020-08-14,CRM,190.1699676513672,Technology,1.0,0.3009408103792841,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4831182155957454,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8620910650511738,0.125,1,0.668757436225093,1,1
2020-08-17,MSFT,199.86976623535156,Technology,0.0,-0.022514431814234515,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8728247056361935,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.300657232471719,0.75,1,0.44489310769247065,0,1
2020-08-17,CRM,193.3942108154297,Technology,1.0,0.2737621528570886,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4831182155957454,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8620910650511738,0.125,1,0.668757436225093,1,1
2020-08-17,JNJ,126.12167358398438,Pharma,1.0,0.0026692847749261173,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,0
2020-08-18,JNJ,127.05280303955078,Pharma,0.0,-0.012928671088475285,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-18,CRM,200.54054260253906,Technology,1.0,0.19861777993361285,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4831182155957454,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8620910650511738,0.125,1,0.668757436225093,1,1
2020-08-18,MSFT,201.0198516845703,Technology,0.0,-0.038249778712478144,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8728247056361935,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.300657232471719,0.75,1,0.44489310769247065,0,1
2020-08-19,JNJ,127.30675506591797,Pharma,0.0,-0.0014436949096899854,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-19,CRM,201.621826171875,Technology,1.0,0.1836576383162416,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4024993864151243,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8486545935210703,0.125,1,0.6641757651388603,1,1
2020-08-19,MSFT,199.80030822753906,Technology,0.0,-0.04439666894580796,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8617011660709232,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.2988033092108406,0.75,1,0.4455955617093539,0,1
2020-08-20,CRM,205.947021484375,Technology,1.0,0.16963388156607895,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4024993864151243,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8486545935210703,0.125,1,0.6641757651388603,1,1
2020-08-20,MSFT,204.449951171875,Technology,0.0,-0.05610959223908474,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8617011660709232,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.2988033092108406,0.75,1,0.4455955617093539,0,1
2020-08-20,JNJ,128.1786651611328,Pharma,0.0,-0.03536033223508117,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-21,CRM,204.0006866455078,Technology,1.0,0.1939479059215048,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4024993864151243,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8486545935210703,0.125,1,0.6641757651388603,1,1
2020-08-21,MSFT,202.9635467529297,Technology,0.0,-0.026288623792694588,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8617011660709232,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.2988033092108406,0.75,1,0.4455955617093539,0,1
2020-08-21,JNJ,129.31297302246094,Pharma,0.0,-0.04968668341071114,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-24,JNJ,129.65382385253906,Pharma,0.0,-0.05067351473633086,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-24,MSFT,203.60194396972656,Technology,0.0,-0.061303923022692275,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8617011660709232,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.2988033092108406,0.75,1,0.4455955617093539,0,1
2020-08-24,CRM,204.9148712158203,Technology,1.0,0.13206368671012725,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4024993864151243,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8486545935210703,0.125,1,0.6641757651388603,1,1
2020-08-25,JNJ,129.57713317871094,Pharma,0.0,-0.04859910548404156,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-25,CRM,212.37579345703125,Technology,1.0,0.09951409156029567,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4024993864151243,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8486545935210703,0.125,1,0.6641757651388603,1,1
2020-08-25,MSFT,206.25071716308594,Technology,0.0,-0.06134803478947415,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8617011660709232,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.2988033092108406,0.75,1,0.4455955617093539,0,1
2020-08-26,MSFT,210.70970153808594,Technology,0.0,-0.060275452273364394,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8617011660709232,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.2988033092108406,0.75,1,0.4455955617093539,0,1
2020-08-26,JNJ,129.7816619873047,Pharma,0.0,-0.04359821576272216,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-26,CRM,267.68890380859375,Technology,0.0,-0.1086223997136222,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4024993864151243,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8486545935210703,0.125,1,0.6641757651388603,1,0
2020-08-27,JNJ,130.36111450195312,Pharma,0.0,-0.038371031677752465,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-27,CRM,271.6208190917969,Technology,0.0,-0.10730319777458963,validation,0.6173915666284611,-0.04585687934118022,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.6173915666284611,0.04585687934118022,0.07627979537786163,-1.4024993864151243,1.2539075848091799,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8486545935210703,0.125,1,0.6641757651388603,1,0
2020-08-27,MSFT,215.8833770751953,Technology,0.0,-0.07564658884674036,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.8617011660709232,0.9805721161271513,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.2988033092108406,0.75,1,0.4455955617093539,0,1
2020-08-28,MSFT,218.1034393310547,Technology,0.0,-0.09457886371317792,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.844442909978027,1.007949331631314,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.30048980244605167,0.75,1,0.4449565381523302,0,1
2020-08-28,CRM,266.4895935058594,Technology,0.0,-0.08723718787114232,validation,0.7332613390928726,-0.04292118312777969,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.7332613390928726,0.04292118312777969,0.07627979537786163,-1.6602813626690691,1.2110905010740505,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8987544368525827,0.125,1,0.6807416944354509,1,0
2020-08-28,JNJ,130.92356872558594,Pharma,0.0,-0.04282757980081364,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-31,CRM,268.0132751464844,Technology,0.0,-0.07823226347571854,validation,0.7332613390928726,-0.04292118312777969,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.7332613390928726,0.04292118312777969,0.07627979537786163,-1.6602813626690691,1.2110905010740505,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8987544368525827,0.125,1,0.6807416944354509,1,0
2020-08-31,JNJ,130.72755432128906,Pharma,0.0,-0.029528637815075198,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-08-31,MSFT,214.88299560546875,Technology,0.0,-0.06739670849898727,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.844442909978027,1.007949331631314,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.30048980244605167,0.75,1,0.4449565381523302,0,1
2020-09-01,MSFT,216.5408477783203,Technology,0.0,-0.06516472402198514,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.844442909978027,1.007949331631314,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.30048980244605167,0.75,1,0.4449565381523302,0,1
2020-09-01,CRM,276.46697998046875,Technology,0.0,-0.09884449850815791,validation,0.7332613390928726,-0.04292118312777969,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.7332613390928726,0.04292118312777969,0.07627979537786163,-1.6602813626690691,1.2110905010740505,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8987544368525827,0.125,1,0.6807416944354509,1,0
2020-09-01,JNJ,129.11700439453125,Pharma,0.0,-0.027719063009199463,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-09-02,CRM,271.9845275878906,Technology,0.0,-0.10423209758909757,validation,0.7332613390928726,-0.04292118312777969,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.7332613390928726,0.04292118312777969,0.07627979537786163,-1.6602813626690691,1.2110905010740505,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8987544368525827,0.125,1,0.6807416944354509,1,0
2020-09-02,MSFT,220.71405029296875,Technology,0.0,-0.10990703170390625,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.844442909978027,1.007949331631314,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.30048980244605167,0.75,1,0.4449565381523302,0,1
2020-09-02,JNJ,131.08544921875,Pharma,0.0,-0.0493401325322298,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-09-03,CRM,260.503173828125,Technology,0.0,-0.05086603262728662,validation,0.7332613390928726,-0.04292118312777969,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.7332613390928726,0.04292118312777969,0.07627979537786163,-1.6602813626690691,1.2110905010740505,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8987544368525827,0.125,1,0.6807416944354509,1,0
2020-09-03,MSFT,207.04151916503906,Technology,0.0,-0.03184533962901159,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.844442909978027,1.007949331631314,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.30048980244605167,0.75,1,0.4449565381523302,0,1
2020-09-03,JNJ,127.43829345703125,Pharma,0.0,-0.00882696368541569,validation,0.021035734316677157,-0.02032875871219622,0.09585488942990465,0.1484581050923108,0.34555056806654494,-0.052603215662406166,-0.021035734316677157,0.02032875871219622,0.052603215662406166,0.6172529209279073,0.35367538690444517,-0.23025821700204047,0.23779857061564255,0.0,0.9141646452520816,0.3154388844496727,0.875,1,0.45365509695507583,0,1
2020-09-04,CRM,250.36851501464844,Technology,0.0,-0.017903418855665043,validation,0.7332613390928726,-0.04292118312777969,0.0022856728222617278,0.07856546820012335,0.23333817073613178,-0.07627979537786163,-0.7332613390928726,0.04292118312777969,0.07627979537786163,-1.6602813626690691,1.2110905010740505,-1.7709549189353733,-1.8933913559494686,-0.621972955212936,-0.6570165294227,-0.8987544368525827,0.125,1,0.6807416944354509,1,0
2020-09-04,MSFT,204.13552856445312,Technology,0.0,-0.03892653629860943,validation,0.0514908080793981,-0.03490241062619301,0.14696111326835065,0.2013700130430021,0.3217174281722207,-0.05440889977465144,-0.0514908080793981,0.03490241062619301,0.05440889977465144,0.844442909978027,1.007949331631314,0.7429069502960354,0.137569681392931,0.49116223302098677,-1.421092291642984,0.30048980244605167,0.75,1,0.4449565381523302,0,1
