date,ticker,adj_close,industry,label,forward_return,split,mfc_y10_level,mfc_y10_trend21,mfc_slope_trend21,mfc_vix_level,mfc_conditions_score,fold,predicted_up_probability,model_says_up,model_was_right
2020-08-10,GOOGL,74.1832046508789,Technology,1.0,0.03367803309582573,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,BMY,48.85555648803711,Pharma,0.0,-0.044322365458592805,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,0
2020-08-10,MS,42.34074401855469,Financials,1.0,0.009489996370965814,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,LLY,143.26466369628906,Pharma,0.0,-0.0018902985655649962,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,0
2020-08-10,META,260.7105407714844,Technology,1.0,0.040760448102139746,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,AXP,94.3666000366211,Financials,1.0,0.021255626749813405,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,MRK,63.94705581665039,Pharma,1.0,0.049067378410396545,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,PFE,27.332714080810547,Pharma,0.0,-0.05756697003966582,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,0
2020-08-10,GS,182.8463897705078,Financials,0.0,-0.02834877782489076,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,0
2020-08-10,NVDA,11.126470565795898,Technology,1.0,0.1391673916490599,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,CRM,193.80703735351562,Technology,1.0,0.2701865740444038,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,SCHW,31.32313346862793,Financials,1.0,0.036390726950472185,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,AAPL,109.34268951416016,Technology,1.0,0.040740062371940944,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,AVGO,28.830717086791992,Technology,1.0,0.09979842677752959,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,WFC,21.68174171447754,Financials,0.0,-0.03481784040557112,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,0
2020-08-10,GILD,54.65890884399414,Pharma,0.0,-0.05838557476861683,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,0
2020-08-10,MSFT,197.94027709960938,Technology,1.0,0.0170505975309998,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,JNJ,125.30902099609375,Pharma,1.0,0.018011746351670688,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,1
2020-08-10,C,43.24351119995117,Financials,0.0,-0.02762017062944544,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,0
2020-08-10,BAC,22.98080062866211,Financials,0.0,-0.03284268540683455,validation,0.57,-0.050000000000000044,-0.020000000000000018,22.21,0.9315686849567885,1,0.5701672863792149,1,0
2020-08-11,MRK,63.94705581665039,Pharma,1.0,0.032876091436925714,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,NVDA,10.81256103515625,Technology,1.0,0.13506254127787853,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,AAPL,106.09085083007812,Technology,1.0,0.03762306246287461,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,AMZN,154.0334930419922,Technology,1.0,0.030655671236274662,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,C,43.97977066040039,Financials,0.0,-0.05226951818075287,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,META,253.90037536621094,Technology,1.0,0.04669501067182136,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,AVGO,28.537445068359375,Technology,1.0,0.10199688006287988,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,PFE,26.905532836914062,Pharma,0.0,-0.056628665538844936,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,CRM,188.72496032714844,Technology,1.0,0.2906921003318246,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,WFC,22.22597885131836,Financials,0.0,-0.05410744563502001,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,JPM,89.07913208007812,Financials,0.0,-0.03843169364273735,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,SCHW,32.39813232421875,Financials,0.0,-0.008581208754151692,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,AXP,95.88954162597656,Financials,0.0,-0.004745300806767161,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,GOOGL,73.3763427734375,Technology,1.0,0.03073890490584752,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,GILD,54.33180236816406,Pharma,0.0,-0.063583129557229,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,JNJ,124.41168975830078,Pharma,1.0,0.00624478402962092,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,AMGN,194.95779418945312,Pharma,1.0,0.03239703918538317,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,LLY,141.04551696777344,Pharma,0.0,-0.024545524077901115,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,BMY,49.890830993652344,Pharma,0.0,-0.07666717997409811,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,MSFT,193.31134033203125,Technology,1.0,0.012225732844617587,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,1
2020-08-11,MS,43.34525680541992,Financials,0.0,-0.02877529361641984,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,BAC,23.29228973388672,Financials,0.0,-0.059616677808833174,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,ABBV,74.01718139648438,Pharma,0.0,-0.032588506202082534,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-11,GS,184.31350708007812,Financials,0.0,-0.0466173586430193,validation,0.59,-0.06000000000000005,-0.040000000000000036,22.13,0.8860903040346899,1,0.5620184784038426,1,0
2020-08-12,GOOGL,74.69962310791016,Technology,1.0,0.005652827705851848,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,1
2020-08-12,BMY,50.29387664794922,Pharma,0.0,-0.07306747648214484,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,NVDA,11.400768280029297,Technology,1.0,0.0636256153712571,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,1
2020-08-12,AAPL,109.61670684814453,Technology,0.0,-0.008937141630580459,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,C,43.64435958862305,Financials,0.0,-0.044048797026371656,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,AMGN,200.83184814453125,Pharma,1.0,0.012904168423023332,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,1
2020-08-12,BAC,23.12788963317871,Financials,0.0,-0.039370261861710776,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,WFC,22.111860275268555,Financials,0.0,-0.03652200645856207,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,LLY,142.8433380126953,Pharma,0.0,-0.024504611018395628,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,AVGO,29.38379669189453,Technology,1.0,0.07810829743939407,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,1
2020-08-12,PFE,27.290000915527344,Pharma,0.0,-0.058961393140254725,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,AXP,94.42233276367188,Financials,1.0,0.016522297287906884,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,1
2020-08-12,GS,185.24790954589844,Financials,0.0,-0.04711061169530806,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,AMZN,158.11199951171875,Technology,0.0,-0.014552942725111317,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,ABBV,76.28556823730469,Pharma,0.0,-0.0608315793074079,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,MRK,65.3459701538086,Pharma,1.0,0.021770976320331537,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,1
2020-08-12,CRM,189.34423828125,Technology,1.0,0.26207056504124804,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,1
2020-08-12,SCHW,32.28692626953125,Financials,1.0,0.01148109885082671,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,1
2020-08-12,JPM,88.32408905029297,Financials,0.0,-0.018165877229618044,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,JNJ,126.68877410888672,Pharma,0.0,-0.0059893344019045225,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,GILD,54.92218780517578,Pharma,0.0,-0.04735627422552302,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,META,257.6276550292969,Technology,1.0,0.025856962076147738,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,1
2020-08-12,MSFT,198.83375549316406,Technology,0.0,-0.022309044078672513,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-12,MS,43.847530364990234,Financials,0.0,-0.038755331198316534,validation,0.64,0.0,0.0,24.03,0.9377642447922683,1,0.5809228276220749,1,0
2020-08-13,ABBV,75.62261199951172,Pharma,0.0,-0.04425430692290677,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,C,43.26803970336914,Financials,0.0,-0.08961991215836218,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,LLY,141.57302856445312,Pharma,0.0,-0.009703571732666005,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,BAC,22.79909896850586,Financials,0.0,-0.01596321482597185,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,GOOGL,75.16597747802734,Technology,0.0,-0.005155826314141465,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,AAPL,111.55667114257812,Technology,1.0,0.0030430949183541944,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,PFE,27.17608642578125,Pharma,0.0,-0.030390306185472116,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,BMY,49.97775650024414,Pharma,0.0,-0.05597705094788186,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,JNJ,125.28361511230469,Pharma,1.0,0.009036138341874889,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,META,259.0252990722656,Technology,1.0,0.018561240264046708,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,MSFT,198.36801147460938,Technology,0.0,-0.013385131327514843,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,NVDA,11.403512954711914,Technology,1.0,0.1252381569649048,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,GILD,54.39561462402344,Pharma,0.0,-0.016792262609222064,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,AVGO,29.012147903442383,Technology,1.0,0.09950836650018102,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,CRM,191.82139587402344,Technology,1.0,0.26391308328627483,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,SCHW,32.07378387451172,Financials,1.0,0.03236044457923759,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,AMGN,199.78501892089844,Pharma,1.0,0.03303187454837886,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,AXP,93.25225067138672,Financials,1.0,0.06821364963507826,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,WFC,21.96263885498047,Financials,0.0,-0.00839332306707885,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,MS,43.68011474609375,Financials,0.0,-0.019739434504055686,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,AMZN,158.05099487304688,Technology,0.0,-0.018364302864540827,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,MRK,66.02567291259766,Pharma,1.0,0.014748702842820371,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-13,GS,181.9818572998047,Financials,0.0,-0.027981288176454178,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,0
2020-08-13,JPM,87.83502960205078,Financials,1.0,0.0009769200361373631,validation,0.69,0.05999999999999994,0.039999999999999925,22.28,0.8706576585273245,1,0.5838401005475924,1,1
2020-08-14,LLY,141.2248992919922,Pharma,0.0,-6.623221359836062e-05,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,0
2020-08-14,AMGN,200.49598693847656,Pharma,1.0,0.03604335104935763,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,1
2020-08-14,MS,43.78055953979492,Financials,0.0,-0.0365200751323691,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,0
2020-08-14,MRK,65.97825622558594,Pharma,1.0,0.016080894533726298,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,1
2020-08-14,NVDA,11.524092674255371,Technology,1.0,0.12373634410848089,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,1
2020-08-14,BMY,49.91453552246094,Pharma,0.0,-0.057473039701956385,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,0
2020-08-14,META,258.9658508300781,Technology,1.0,0.04279623601471316,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,1
2020-08-14,GOOGL,74.57026672363281,Technology,1.0,0.020264221449520337,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,1
2020-08-14,ABBV,75.93412017822266,Pharma,0.0,-0.04375717195006812,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,0
2020-08-14,SCHW,32.481544494628906,Financials,0.0,-0.00855905488322628,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,0
2020-08-14,CRM,190.17001342773438,Technology,1.0,0.3009404169884864,validation,0.71,0.06999999999999995,0.06999999999999995,22.13,0.9103321684589485,1,0.594488944537769,1,1
